xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_182vb_26_0	gepflanczet	nicht hast gepflanczet vnd wirst	unmatched				
WZB_182vb_26_4	wirst	gepflanczet vnd wirst essen vnd	ambiguous	lemma_7489|lemma_7650			
WZB_182vb_26_5	essen	vnd wirst essen vnd wirst	ambiguous	lemma_1726|lemma_1764	lemma_1764	high	claude
WZB_182vb_27_1	wirst	essen vnd wirst gesetet so	ambiguous	lemma_7489|lemma_7650			
WZB_182vb_27_2	gesetet	vnd wirst gesetet so hŭte	unmatched				
WZB_182vb_27_6	hŭte	gesetet so hŭte d dich	unmatched				
WZB_182vb_28_1	vleissiclich	d dich vleissiclich das du	unmatched				
WZB_182vb_28_3	das	dich vleissiclich das du icht	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_182vb_28_4	du	vleissiclich das du icht vorgessest	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_182vb_29_0	vorgessest	du icht vorgessest deines herren	unmatched				
WZB_182vb_29_2	herren	vorgessest deines herren gotis der	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_182vb_30_0	der	herren gotis der dich ous	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_182vb_30_3	gefurt	dich ous gefurt hat ous	ambiguous	lemma_2316|lemma_7283	lemma_7283	high	claude
WZB_182vb_31_0	der	hat ous der von dem	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_182vb_31_2	dem	der von dem house des	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_182vb_32_0	house	von dem house des dienstes	unmatched				
WZB_182vb_32_1	des	dem house des dienstes Deinen	ambiguous	lemma_1097|lemma_1119|lemma_1186			
WZB_182vb_33_0	herren	dienstes Deinen herren got soltu	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_182vb_33_3	vorchten	got soltu vorchten vnd im	ambiguous	lemma_7201|lemma_7298			
WZB_182vb_34_0	im	vorchten vnd im alleine dienen	ambiguous	lemma_10734|lemma_1517|lemma_1762			
WZB_182vb_35_1	namen	bei seinem namen soltu sweren	ambiguous	lemma_4306|lemma_4308|lemma_4330	lemma_4306	high	claude
WZB_182vb_35_3	sweren	namen soltu sweren Nicht sult	ambiguous	lemma_5924|lemma_5963			
WZB_182vb_36_2	ir	Nicht sult ir geen noch	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117			
WZB_182vb_36_5	noch	ir geen noch den DEUTRO	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_183ra_1_0	DEUTRO	noch den DEUTRO vremden goten	unmatched				
WZB_183ra_2_3	heiden	goten aller heiden die in	ambiguous	lemma_2699|lemma_2700	lemma_2700	high	claude
WZB_183ra_3_0	die	aller heiden die in ewerm	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_183ra_3_1	in	heiden die in ewerm vmmeringe	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_183ra_3_3	vmmeringe	in ewerm vmmeringe sint Wenne	unmatched				
WZB_183ra_4_0	sint	ewerm vmmeringe sint Wenne got	ambiguous	lemma_5432|lemma_5434|lemma_5496	lemma_5432	high	claude
WZB_183ra_4_6	czorniger	Wenne got czorniger got dein	unmatched				
WZB_183ra_5_3	herre	got dein herre ist in	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_183ra_5_5	in	herre ist in deiner mitte	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_183ra_6_3	das	deiner mitte das icht etwenne	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_183ra_6_6	der	icht etwenne der grimme deines	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_183ra_7_0	grimme	etwenne der grimme deines herren	ambiguous	lemma_22061|lemma_2523|lemma_39969			
WZB_183ra_7_2	herren	grimme deines herren gotes erczurne	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_183ra_8_0	erczurne	herren gotes erczurne wider dich	unmatched				
WZB_183ra_8_1	wider	gotes erczurne wider dich vnd	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_183ra_9_3	der	dich von der gestalt der	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_183ra_9_4	gestalt	von der gestalt der erden	ambiguous	lemma_2246|lemma_5748			
WZB_183ra_9_5	der	der gestalt der erden Nicht	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_183ra_10_0	erden	gestalt der erden Nicht soltu	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_183ra_10_5	vorsuchen	Nicht soltu vorsuchen deinen herren	unmatched				
WZB_183ra_11_1	herren	vorsuchen deinen herren gote als	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_183ra_11_5	du	gote als du vorsuchet hast	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_183ra_11_6	vorsuchet	als du vorsuchet hast an	unmatched				
WZB_183ra_12_0	hast	du vorsuchet hast an der	ambiguous	lemma_2598|lemma_2681	lemma_2598	high	claude
WZB_183ra_12_1	an	vorsuchet hast an der stat	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_183ra_12_2	der	hast an der stat der	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
