xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_39ra_3_8	in	ein witwe in ł deines	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_39ra_3_9	ł	witwe in ł deines vaters	unmatched				
WZB_39ra_4_6	bis	hous vncz bis ł mein	ambiguous	lemma_10651|lemma_5432|lemma_9197	lemma_10651	high	claude
WZB_39ra_4_7	ł	vncz bis ł mein svn	unmatched				
WZB_39ra_5_0	mein	bis ł mein svn gewechset	ambiguous	lemma_3001|lemma_4048|lemma_4051	lemma_3001	high	claude
WZB_39ra_5_2	gewechset	mein svn gewechset wenne er	unmatched				
WZB_39ra_6_0	er	gewechset wenne er vorchte das	ambiguous	lemma_1281|lemma_1282|lemma_1517|lemma_25157|lemma_5454|lemma_56116|lemma_56117	lemma_1517	high	claude
WZB_39ra_6_1	vorchte	wenne er vorchte das er	ambiguous	lemma_7201|lemma_7298			
WZB_39ra_6_3	das	er vorchte das er ouch	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_39ra_6_4	er	vorchte das er ouch icht	ambiguous	lemma_1281|lemma_1282|lemma_1517|lemma_25157|lemma_5454|lemma_56116|lemma_56117	lemma_1517	high	claude
WZB_39ra_7_3	seine	sterben als seine bruder Sie	ambiguous	lemma_1517|lemma_19022|lemma_5377	lemma_5377	high	claude
WZB_39ra_7_7	Sie	seine bruder Sie gienk hin	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_39ra_8_4	wonte	hin vnd wonte in ires	ambiguous	lemma_7355|lemma_7695			
WZB_39ra_8_5	in	vnd wonte in ires vaters	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_39ra_8_6	ires	wonte in ires vaters hous	ambiguous	lemma_5454|lemma_56116			
WZB_39ra_9_5	do	hous Und do nv vorgangen	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_39ra_9_7	vorgangen	do nv vorgangen waren vil	ambiguous	lemma_67213|lemma_6851			
WZB_39ra_10_0	waren	nv vorgangen waren vil tage	ambiguous	lemma_7338|lemma_7505	lemma_7505	high	claude
WZB_39ra_10_1	vil	vorgangen waren vil tage do	ambiguous	lemma_6741|lemma_7053|lemma_7075	lemma_7075	high	claude
WZB_39ra_10_6	do	vil tage do = starp	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_39ra_10_7	=	tage do = starp die	unmatched				
WZB_39ra_11_1	die	= starp die tochter ł	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_39ra_11_5	ł	die tochter ł housvrowe Und	unmatched				
WZB_39ra_12_0	housvrowe	tochter ł housvrowe Und her	unmatched				
