xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_46va_18_0	weissagunge	kunst der weissagunge Czu dem	unmatched				
WZB_46va_18_4	dem	weissagunge Czu dem sprach Was	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_46va_18_5	sprach	Czu dem sprach Was antworte	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_46va_19_2	Was	dem sprach Was antworte wir	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_46va_20_1	herren	wir meinem herren oder was	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_46va_20_4	was	herren oder was rede wir	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_46va_20_5	rede	oder was rede wir oder	ambiguous	lemma_4826|lemma_4830			
WZB_46va_21_3	wie	wir oder wie muge wir	ambiguous	lemma_11087|lemma_7608			
WZB_46va_21_7	ł	muge wir ł vns mit	unmatched				
WZB_46va_22_2	rechte	vns mit rechte entschuldigen Got	ambiguous	lemma_4840|lemma_4913			
WZB_46va_23_2	funden	Got hat funden die sunde	ambiguous	lemma_7081|lemma_76280			
WZB_46va_23_3	die	hat funden die sunde dei	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_46va_23_5	dei	die sunde dei ner knechte	ambiguous	lemma_10178|lemma_1139			
WZB_46va_24_0	ner	sunde dei ner knechte Sich	ambiguous	lemma_19555|lemma_4335			
WZB_46va_24_4	Sich	ner knechte Sich alle sei	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455	lemma_5445	high	claude
WZB_46va_24_6	sei	Sich alle sei wir knechte	ambiguous	lemma_5432|lemma_56116			
WZB_46va_25_1	meines	wir knechte meines herren Und	ambiguous	lemma_3001|lemma_4048|lemma_4051			
WZB_46va_25_2	herren	knechte meines herren Und bei	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_46va_26_1	dem	Und bei dem funden ist	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_46va_26_2	funden	bei dem funden ist der	ambiguous	lemma_7081|lemma_76280			
WZB_46va_26_4	der	funden ist der kopf D	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_46va_27_0	Do	kopf D Do antworte Das	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_46va_27_4	Das	Do antworte Das sei von	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_46va_27_5	sei	antworte Das sei von mir	ambiguous	lemma_5432|lemma_56116			
WZB_46va_28_4	das	von mir das ich also	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_46va_28_7	tu	ich also tu Der do	ambiguous	lemma_1242|lemma_6301			
WZB_46va_28_10	Der	also tu Der do hat	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_46va_29_0	do	tu Der do hat gestoln	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_46va_29_7	der	den kopf der sei mein	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_46va_30_0	sei	kopf der sei mein knecht	ambiguous	lemma_5432|lemma_56116			
WZB_46va_30_1	mein	der sei mein knecht Aber	ambiguous	lemma_3001|lemma_4048|lemma_4051			
WZB_46va_30_5	Aber	mein knecht Aber geet ir	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_46va_30_7	ir	Aber geet ir hin vrei	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117			
WZB_46va_31_7	aber	ewerm vater aber der trat	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_46va_31_8	der	vater aber der trat kvnlichen	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_46va_31_10	kvnlichen	der trat kvnlichen hin czu	unmatched				
WZB_46va_32_4	sprach	bas vnd sprach Ich bite	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_46va_33_0	bite	sprach Ich bite dich mein	ambiguous	lemma_687|lemma_722			
WZB_46va_33_2	mein	bite dich mein herre so	ambiguous	lemma_3001|lemma_4048|lemma_4051			
WZB_46va_33_3	herre	dich mein herre so das	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_46va_33_7	das	herre so das dein knecht	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_46va_34_2	rede	dein knecht rede ein wort	ambiguous	lemma_4826|lemma_4830			
WZB_46va_34_3	ein	knecht rede ein wort in	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_46va_34_5	in	ein wort in deine orn	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_46va_36_4	Du	deinem diener Du bist SIS	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_46vb_1_0	SIS	Du bist SIS noch hern	ambiguous	lemma_56951|lemma_8004|lemma_8694			
WZB_46vb_2_0	noch	bist SIS noch hern mein	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_46vb_2_1	hern	SIS noch hern mein herre	ambiguous	lemma_2682|lemma_2684|lemma_2761|lemma_8335			
WZB_46vb_2_2	mein	noch hern mein herre Du	ambiguous	lemma_3001|lemma_4048|lemma_4051			
WZB_46vb_2_3	herre	hern mein herre Du hast	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
