xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_166vb_32_0	vorbindet	ir sele vorbindet mit dem	unmatched				
WZB_166vb_32_2	dem	vorbindet mit dem eide an	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_166vb_32_3	eide	mit dem eide an welchem	ambiguous	lemma_1355|lemma_50416			
WZB_166vb_32_5	an	dem eide an welchem tage	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570			
WZB_166vb_33_2	das	welchem tage das hŏret der	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_166vb_33_3	hŏret	tage das hŏret der man	unmatched				
WZB_166vb_33_4	der	das hŏret der man vnd	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_166vb_34_0	man	hŏret der man vnd das	ambiguous	lemma_3909|lemma_3957|lemma_3958|lemma_3966			
WZB_166vb_34_3	das	man vnd das nicht wider	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_166vb_34_5	wider	das nicht wider redet des	ambiguous	lemma_12326|lemma_7557			
WZB_166vb_35_3	des	wider redet des gelubdes ist	ambiguous	lemma_1097|lemma_1119|lemma_1186			
WZB_166vb_35_6	sie	gelubdes ist sie schuldig; volfuren	ambiguous	lemma_5432|lemma_5454|lemma_56116			
WZB_166vb_36_0	schuldig;	ist sie schuldig; volfuren schol	unmatched				
WZB_166vb_36_2	volfuren	sie schuldig; volfuren schol sie	unmatched				
WZB_166vb_36_4	sie	volfuren schol sie das sie	ambiguous	lemma_5432|lemma_5454|lemma_56116			
WZB_166vb_37_0	das	schol sie das sie gelobt	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_166vb_37_1	sie	sie das sie gelobt hat	ambiguous	lemma_5432|lemma_5454|lemma_56116			
WZB_166vb_37_7	aber	hat Ist aber NUM das	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_167ra_2_0	das	aber NUM das her das	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_167ra_2_1	her	NUM das her das horende	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825			
WZB_167ra_2_2	das	das her das horende zu	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_167ra_2_5	hant	horende zu hant wider redte	ambiguous	lemma_2598|lemma_2640			
WZB_167ra_3_0	wider	zu hant wider redte vnd	ambiguous	lemma_12326|lemma_7557			
WZB_167ra_3_5	irre	vnd hat irre gemachet alle	ambiguous	lemma_3066|lemma_3067|lemma_56116			
WZB_167ra_4_1	ire	gemachet alle ire gelubde Und	ambiguous	lemma_5454|lemma_56116			
WZB_167ra_4_5	die	gelubde Und die wort mit	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_167ra_5_4	sie	mit den sie vorbunden hat	ambiguous	lemma_5432|lemma_5454|lemma_56116			
WZB_167ra_6_1	ire	vorbunden hat ire sele genedig	ambiguous	lemma_5454|lemma_56116			
WZB_167ra_6_6	wirt	sele genedig wirt ir vnser	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_167ra_6_7	ir	genedig wirt ir vnser herre	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117			
WZB_167ra_7_1	herre	ir vnser herre Ein witwe	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_167ra_7_4	Ein	vnser herre Ein witwe oder	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975			
WZB_167ra_8_0	ein	witwe oder ein vortribene was	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975			
WZB_167ra_8_3	was	ein vortribene was die geloben	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_167ra_8_4	die	vortribene was die geloben das	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_167ra_9_2	das	die geloben das sullen sie	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_167ra_9_4	sie	das sullen sie halden E	ambiguous	lemma_5432|lemma_5454|lemma_56116			
WZB_167ra_9_5	halden	sullen sie halden E Ein	ambiguous	lemma_2620|lemma_2629			
WZB_167ra_9_8	E	sie halden E Ein wip	ambiguous	lemma_10937|lemma_1281|lemma_3004			
WZB_167ra_10_0	Ein	halden E Ein wip die	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975			
WZB_167ra_10_3	die	Ein wip die do ist	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_167ra_10_4	do	wip die do ist in	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_167ra_10_6	in	do ist in dem hovse	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_167ra_10_7	dem	ist in dem hovse ires	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_167ra_10_8	hovse	in dem hovse ires mannes	unmatched				
