xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_51rb_22_1	in	wirt ouch in groses volk	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_51rb_22_2	groses	ouch in groses volk vnd	unmatched				
WZB_51rb_22_6	wirt	volk vnd wirt gemeret Aber	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_51rb_23_3	Aber	wirt gemeret Aber sein minnester	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_51rb_23_4	sein	gemeret Aber sein minnester bruder	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432			
WZB_51rb_23_5	minnester	Aber sein minnester bruder wirt	unmatched				
WZB_51rb_24_2	wirt	minnester bruder wirt grŏser wenne	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_51rb_24_3	grŏser	bruder wirt grŏser wenne her	unmatched				
WZB_51rb_24_5	her	grŏser wenne her Und sein	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_51rb_25_1	sein	her Und sein samen wechset	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432			
WZB_51rb_25_2	samen	Und sein samen wechset in	ambiguous	lemma_5039|lemma_5089|lemma_5090	lemma_5039	high	claude
WZB_51rb_25_4	in	samen wechset in geslechte Und	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_51rb_26_4	in	Und gesegent in in der	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_51rb_26_5	in	gesegent in in der selben	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_51rb_26_6	der	in in der selben czeit	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_51rb_27_5	In	czeit sprechende In dir wirt	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_51rb_27_6	dir	sprechende In dir wirt gesegent	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_51rb_28_0	wirt	In dir wirt gesegent vnd	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_51rb_29_2	Tu	vnd gesprochen Tu dir got	ambiguous	lemma_1242|lemma_6301			
WZB_51rb_29_3	dir	gesprochen Tu dir got als	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_51rb_30_3	ł	vor vnd ł sprach zu	unmatched				
WZB_51rb_31_0	sprach	vnd ł sprach zu seinem	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_51rb_32_0	Sich	seinem svne Sich ich sterbe	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455	lemma_5445	high	claude
WZB_51rb_32_7	wirt	vnd got wirt sein mit	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_51rb_33_0	sein	got wirt sein mit euch	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432			
WZB_51rb_33_5	wirt	euch vnd wirt euch furen	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_51rb_34_0	furen	wirt euch furen wider in	ambiguous	lemma_6761|lemma_7283	lemma_7283	high	claude
WZB_51rb_34_1	wider	euch furen wider in die	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_51rb_34_2	in	furen wider in die erde	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_51rb_34_3	die	wider in die erde ewerr	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_51rb_34_4	erde	in die erde ewerr veter	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_51rb_35_0	veter	erde ewerr veter Ich gebe	ambiguous	lemma_6771|lemma_7046	lemma_6771	high	claude
WZB_51rb_35_4	gebe	veter Ich gebe dir ein	ambiguous	lemma_13306|lemma_1961	lemma_1961	high	claude
WZB_51rb_35_5	dir	Ich gebe dir ein teil	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_51rb_35_6	ein	gebe dir ein teil ous	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_51rb_35_7	teil	dir ein teil ous allen	ambiguous	lemma_6041|lemma_6042	lemma_6041	high	claude
WZB_51rb_36_4	das	deinen brudern das ich e	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_51rb_37_0	e	das ich e GENE genomen	ambiguous	lemma_10937|lemma_1281|lemma_3004			
WZB_51va_1_0	GENE	ich e GENE genomen hab	unmatched				
WZB_51va_2_1	hab	GENE genomen hab ous des	ambiguous	lemma_2593|lemma_2598	lemma_2598	high	claude
