xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_48rb_19_3	mein	ist das mein svn noch	ambiguous	lemma_3001|lemma_4048|lemma_4051	lemma_3001	high	claude
WZB_48rb_19_5	noch	mein svn noch lebet So	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_48rb_20_8	in	vnd sehe in e ich	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_48rb_20_11	e	sehe in e ich sterbe	ambiguous	lemma_10937|lemma_1281|lemma_3004			
WZB_48rb_21_3	CAPITULUM	ich sterbe CAPITULUM GENE nu	unmatched				
WZB_48va_1_0	GENE	sterbe CAPITULUM GENE nu czoch	unmatched				
WZB_48va_3_0	dem	mit alle dem das er	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_48va_3_2	das	alle dem das er hette	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_48va_3_3	er	dem das er hette vnd	ambiguous	lemma_1281|lemma_1282|lemma_1517|lemma_25157|lemma_5454|lemma_56116|lemma_56117	lemma_1517	high	claude
WZB_48va_4_1	dem	quame zu dem brvnne des	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_48va_4_3	des	dem brvnne des eides vnd	ambiguous	lemma_1097|lemma_1119|lemma_1186			
WZB_48va_5_1	des	vnd opferte des siges opfer	ambiguous	lemma_1097|lemma_1119|lemma_1186			
WZB_48va_5_3	opfer	des siges opfer dem gote	ambiguous	lemma_4488|lemma_4489	lemma_4488	high	claude
WZB_48va_5_4	dem	siges opfer dem gote seines	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_48va_6_3	hort	vaters vnd hort in in	ambiguous	lemma_2885|lemma_2908			
