xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_94vb_14_5	waren	die do waren an der	ambiguous	lemma_7338|lemma_7505	lemma_7505	high	claude
WZB_94vb_14_6	an	do waren an der seiten	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_94vb_14_7	der	waren an der seiten der	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_94vb_15_0	seiten	an der seiten der archen	ambiguous	lemma_5061|lemma_5378|lemma_5435	lemma_5378	high	claude
WZB_94vb_15_1	der	der seiten der archen sie	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_94vb_15_2	archen	seiten der archen sie do	unmatched		lemma_282	high	claude
WZB_94vb_15_4	sie	der archen sie do mit	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_94vb_15_5	do	archen sie do mit zu	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_94vb_16_4	machte	tragen Ouch machte her ein	ambiguous	lemma_3917|lemma_3937|lemma_4240	lemma_3917	high	claude
WZB_94vb_16_5	her	Ouch machte her ein gnaden	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_94vb_16_6	ein	machte her ein gnaden tafel	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_94vb_17_4	das	gnaden tafel das ist ein	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_94vb_17_6	ein	das ist ein bete tafel	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_94vb_17_7	bete	ist ein bete tafel von	ambiguous	lemma_615|lemma_634|lemma_722			
WZB_94vb_18_4	czweier	reinem golde czweier dovm elen	unmatched				
WZB_94vb_19_0	dovm	golde czweier dovm elen vnd	unmatched				
WZB_94vb_19_4	halben	vnd einer halben in die	ambiguous	lemma_2617|lemma_2618	lemma_2617	high	claude
WZB_94vb_20_0	in	einer halben in die lenge	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_94vb_20_1	die	halben in die lenge Und	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_94vb_20_2	lenge	in die lenge Und ein	ambiguous	lemma_3705|lemma_3706	lemma_3705	high	claude
WZB_94vb_20_5	ein	lenge Und ein dovme elen	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_94vb_20_6	dovme	Und ein dovme elen vnd	unmatched				
WZB_94vb_21_2	ein	elen vnd ein halbe in	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_94vb_21_4	in	ein halbe in die breite	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_94vb_21_5	die	halbe in die breite Ouch	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_94vb_21_6	breite	in die breite Ouch machte	ambiguous	lemma_846|lemma_847	lemma_846	high	claude
WZB_94vb_22_3	machte	breite Ouch machte her czwen	ambiguous	lemma_3917|lemma_3937|lemma_4240	lemma_3917	high	claude
WZB_94vb_22_4	her	Ouch machte her czwen EXO	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_95ra_1_0	EXO	her czwen EXO cherubin ous	unmatched				
