xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_203ra_36_1	die	der erden die do vleuset	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_203ra_36_2	do	erden die do vleuset von	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_203ra_36_3	vleuset	die do vleuset von milch	unmatched				
WZB_203rb_1_0	NOMIUS	von milch NOMIUS vnd von	unmatched				
WZB_203rb_2_2	honikseim	vnd von honikseim Heute hat	unmatched				
WZB_203rb_3_1	dir	Heute hat dir gepoten dein	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_203rb_3_2	gepoten	hat dir gepoten dein herre	ambiguous	lemma_1971|lemma_1978	lemma_1971	high	claude
WZB_203rb_3_4	herre	gepoten dein herre gote so	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_203rb_4_3	das	gote so das du tust	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_203rb_4_4	du	so das du tust dise	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_203rb_4_7	gepot	tust dise gepot vnd dise	ambiguous	lemma_1971|lemma_1978	lemma_1978	high	claude
WZB_203rb_5_2	gerichte	vnd dise gerichte vnd behutest	ambiguous	lemma_2164|lemma_4913	lemma_2164	high	claude
WZB_203rb_5_4	behutest	gerichte vnd behutest sie vnd	unmatched		lemma_467	high	claude
WZB_203rb_6_0	sie	vnd behutest sie vnd erfullest	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_203rb_6_2	erfullest	sie vnd erfullest sie von	unmatched				
WZB_203rb_6_3	sie	vnd erfullest sie von ganczem	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_203rb_9_4	herren	erwelt den herren so das	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_203rb_10_3	das	herren so das her dir	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_203rb_10_4	her	so das her dir sei	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_203rb_10_5	dir	das her dir sei got	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_203rb_10_6	sei	her dir sei got vnd	ambiguous	lemma_5432|lemma_56116	lemma_5432	high	claude
WZB_203rb_11_1	wandern	vnd wollest wandern in seinen	ambiguous	lemma_15174|lemma_9839	lemma_15174	high	claude
WZB_203rb_11_2	in	wollest wandern in seinen wegen	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_203rb_12_0	wegen	in seinen wegen vnd behuten	ambiguous	lemma_51511|lemma_7431|lemma_7439|lemma_75877|lemma_9621			
WZB_203rb_12_4	seine	vnd behuten seine eliche recht	ambiguous	lemma_1517|lemma_19022|lemma_5377	lemma_5377	high	claude
WZB_203rb_13_3	sein	recht vnd sein gepot vnd	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432			
WZB_203rb_13_4	gepot	vnd sein gepot vnd sein	ambiguous	lemma_1971|lemma_1978	lemma_1978	high	claude
WZB_203rb_14_1	sein	gepot vnd sein gerichte vnd	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432			
WZB_203rb_14_2	gerichte	vnd sein gerichte vnd seist	ambiguous	lemma_2164|lemma_4913	lemma_2164	high	claude
WZB_203rb_15_2	gepitunge	gehorsam seiner gepitunge Und der	unmatched				
WZB_203rb_16_1	der	gepitunge Und der herre hat	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_203rb_16_2	herre	Und der herre hat dich	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_203rb_16_5	erwelet	hat dich erwelet heute so	ambiguous	lemma_1699|lemma_57797	lemma_1699	high	claude
WZB_203rb_17_4	das	heute so das du im	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_203rb_17_5	du	so das du im seist	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_203rb_17_6	im	das du im seist sein	ambiguous	lemma_10734|lemma_1517|lemma_1762			
WZB_203rb_18_0	sein	im seist sein scheflich volk	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432			
WZB_203rb_18_1	scheflich	seist sein scheflich volk als	unmatched				
WZB_203rb_18_5	her	volk als her zu dir	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_203rb_19_1	dir	her zu dir gesprochen hat	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_203rb_20_0	behutest	hat vnd behutest alle seine	unmatched		lemma_467	high	claude
WZB_203rb_20_2	seine	behutest alle seine gepote vnd	ambiguous	lemma_1517|lemma_19022|lemma_5377	lemma_5377	high	claude
WZB_203rb_20_3	gepote	alle seine gepote vnd her	ambiguous	lemma_1971|lemma_1978	lemma_1978	high	claude
WZB_203rb_21_1	her	gepote vnd her dich mache	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_203rb_21_4	hŏer	dich mache hŏer w wenne	unmatched		lemma_2866	high	claude
WZB_203rb_22_4	die	alle geslechte die er hat	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_203rb_22_5	er	geslechte die er hat geschepfet	ambiguous	lemma_1281|lemma_1282|lemma_1517|lemma_25157|lemma_5454|lemma_56116|lemma_56117	lemma_1517	high	claude
WZB_203rb_23_1	geschepfet	er hat geschepfet in sein	unmatched		lemma_5212	high	claude
