xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_114va_32_3	welchis	tenneine vas welchis er anruret	unmatched				
WZB_114va_32_4	er	vas welchis er anruret sol	ambiguous	lemma_1281|lemma_1282|lemma_1517|lemma_25157|lemma_5454|lemma_56116|lemma_56117	lemma_1517	high	claude
WZB_114va_32_5	anruret	welchis er anruret sol man	unmatched		lemma_20574	high	claude
WZB_114va_33_3	man	anruret sol man zu brechen	ambiguous	lemma_3909|lemma_3957|lemma_3958|lemma_3966			
WZB_114va_33_8	Aber	zu brechen Aber das hulczeine	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_114va_34_0	das	brechen Aber das hulczeine vas	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_114va_34_1	hulczeine	Aber das hulczeine vas schol	unmatched				
WZB_114va_35_0	man	vas schol man waschen mit	ambiguous	lemma_3909|lemma_3957|lemma_3958|lemma_3966			
WZB_114va_36_2	das	wasser Ist das her gesunt	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_114va_36_3	her	Ist das her gesunt wirt	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_114va_36_5	wirt	her gesunt wirt der do	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_114va_36_7	der	gesunt wirt der do duldet	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_114va_37_0	do	wirt der do duldet derlei	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_114va_37_2	derlei	do duldet derlei seuche so	unmatched				
WZB_114va_37_3	seuche	duldet derlei seuche so cze	unmatched				
WZB_114vb_1_0	le	so cze le her siben	ambiguous	lemma_3648|lemma_3649			
WZB_114vb_1_1	her	cze le her siben tage	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_114vb_1_4	noch	siben tage noch seiner reinigunge	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_114vb_1_6	reinigunge	noch seiner reinigunge vnd wasche	unmatched		lemma_28890	high	claude
WZB_114vb_2_4	sein	wasche als sein gewant vnd	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432			
