xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_174rb_10_0	sie	Breuten sullen sie wem sie	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_174rb_10_3	sie	sie wem sie wollen nvr	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_174rb_10_4	wollen	wem sie wollen nvr alleine	ambiguous	lemma_7473|lemma_7693			
WZB_174rb_11_2	ires	den leuten ires geslechtes das	ambiguous	lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_174rb_12_2	das	ires geslechtes das icht vormischet	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_174rb_12_4	vormischet	das icht vormischet werde die	unmatched				
WZB_174rb_12_5	werde	icht vormischet werde die besiczunge	ambiguous	lemma_7489|lemma_7500|lemma_7644			
WZB_174rb_13_0	die	vormischet werde die besiczunge von	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_174rb_13_1	besiczunge	werde die besiczunge von geslechte	unmatched				
WZB_174rb_13_4	in	von geslechte in geslechte Wenne	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_174rb_14_4	man	Wenne alle man sullen nemen	ambiguous	lemma_3909|lemma_3957|lemma_3958|lemma_3966			
WZB_174rb_15_0	nemen	man sullen nemen housvrowen von	ambiguous	lemma_4330|lemma_4331	lemma_4330	high	claude
WZB_174rb_15_1	housvrowen	sullen nemen housvrowen von irem	unmatched				
WZB_174rb_16_1	irem	housvrowen von irem geslechte vnd	ambiguous	lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_174rb_17_4	weibesnam	vnd alle weibesnam man sullen	unmatched				
WZB_174rb_18_1	man	alle weibesnam man sullen nemen	ambiguous	lemma_3909|lemma_3957|lemma_3958|lemma_3966			
WZB_174rb_18_3	nemen	man sullen nemen von dem	ambiguous	lemma_4330|lemma_4331	lemma_4330	high	claude
WZB_174rb_19_1	dem	nemen von dem selben geslechte	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_174rb_20_0	das	geslechte so das das erbe	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_174rb_20_1	das	so das das erbe bleibe	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_174rb_20_4	in	erbe bleibe in den gesinden	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_174rb_21_0	gesinden	in den gesinden noch in	ambiguous	lemma_2225|lemma_2226			
WZB_174rb_21_3	noch	den gesinden noch in in	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_174rb_21_4	in	gesinden noch in in nicht	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_174rb_21_5	in	noch in in nicht gemischet	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_174rb_22_0	werden	nicht gemischet werden die geslechte	ambiguous	lemma_62628|lemma_7489|lemma_7500			
