xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_126va_21_0	getreides	Und des getreides vber louf	unmatched				
WZB_126va_21_1	vber	des getreides vber louf soltu	ambiguous	lemma_6359|lemma_6698	lemma_6359	high	claude
WZB_126va_21_2	louf	getreides vber louf soltu nicht	ambiguous	lemma_3858|lemma_3860			
WZB_126va_22_6	herre	Ich ewer herre got der	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_126va_23_2	der	herre got der euch gefurt	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_126va_23_4	gefurt	der euch gefurt hat von	ambiguous	lemma_2316|lemma_7283	lemma_7283	high	claude
WZB_126va_24_1	der	hat von der so das	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_126va_25_1	das	der so das ich euch	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_126va_25_4	gebe	ich euch gebe die erde	ambiguous	lemma_13306|lemma_1961	lemma_1961	high	claude
WZB_126va_25_5	die	euch gebe die erde vnd	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_126va_25_6	erde	gebe die erde vnd wer	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_126va_26_2	wer	erde vnd wer ewer got	ambiguous	lemma_5918|lemma_5961|lemma_7482|lemma_7496|lemma_7505|lemma_7643	lemma_7482	high	claude
WZB_126va_27_5	das	got Ist das vor armut	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_126va_28_1	wirt	dein bruder wirt betwungen das	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_126va_28_4	das	wirt betwungen das her sich	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_126va_29_0	her	betwungen das her sich dir	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_126va_29_1	sich	das her sich dir vorkoufet	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455	lemma_5445	high	claude
WZB_126va_29_2	dir	her sich dir vorkoufet nicht	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_126va_30_0	drucke	vorkoufet nicht drucke in in	ambiguous	lemma_1236|lemma_1237			
WZB_126va_30_1	in	nicht drucke in in knechtes	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_126va_30_2	in	drucke in in knechtes dienst	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_126va_31_2	ein	svnder als ein mitlink vnd	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_126va_31_3	mitlink	als ein mitlink vnd als	unmatched				
WZB_126va_32_1	ein	vnd als ein povman sol	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_126va_32_2	povman	als ein povman sol her	unmatched				
WZB_126va_32_4	her	povman sol her dir sein;	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_126va_32_5	dir	sol her dir sein; vncz	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_126va_33_0	sein;	her dir sein; vncz bis	unmatched				
WZB_126va_33_2	bis	sein; vncz bis zu dem	ambiguous	lemma_10651|lemma_5432|lemma_9197	lemma_10651	high	claude
WZB_126va_33_4	dem	bis zu dem gnadenreichen iare	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_126va_33_5	gnadenreichen	zu dem gnadenreichen iare sol	unmatched				
WZB_126va_34_2	her	iare sol her arbeiten bei	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_126va_34_3	arbeiten	sol her arbeiten bei dir	ambiguous	lemma_269|lemma_270			
WZB_126va_35_1	dir	arbeiten bei dir Und dornach	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_126va_35_7	her	dornach ge her von dir	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_126va_36_1	dir	her von dir mit seinen	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_126va_37_1	czeucht	kindern vnd czeucht wider zu	unmatched				
WZB_126va_37_2	wider	vnd czeucht wider zu seinen	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
