xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_238ra_30_1	ir	so das ir liep habt	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117			
WZB_238ra_30_5	herren	habt ewern herren got Und	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_238ra_31_6	das	Und ist das ir wŏllet	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_238ra_31_7	ir	ist das ir wŏllet der	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117			
WZB_238ra_31_8	wŏllet	das ir wŏllet der heiden	unmatched				
WZB_238ra_31_9	der	ir wŏllet der heiden werren	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_238ra_32_0	heiden	wŏllet der heiden werren die	ambiguous	lemma_2699|lemma_2700	lemma_2700	high	claude
WZB_238ra_32_3	die	heiden werren die vnder euch	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_238ra_33_2	an	euch wonen an hengen vnd	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_238ra_34_0	in	vnd mit in mischen broutschaft	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_238ra_34_2	broutschaft	in mischen broutschaft vnd vruntschaft	unmatched				
WZB_238ra_35_2	in	vruntschaft mit in zu samen	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_238ra_35_4	samen	in zu samen legen so	ambiguous	lemma_5039|lemma_5089|lemma_5090	lemma_5039	high	claude
WZB_238ra_36_0	legen	zu samen legen so wisse	ambiguous	lemma_16149|lemma_3674|lemma_3770	lemma_3674	high	claude
WZB_238ra_36_3	wisse	legen so wisse yczunt das	ambiguous	lemma_7538|lemma_7549|lemma_7672			
WZB_238ra_36_6	das	wisse yczunt das ewer herre	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_238ra_37_0	herre	das ewer herre got sie	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_238ra_37_2	sie	herre got sie vortilget vor	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_238ra_37_3	vortilget	got sie vortilget vor ewer	unmatched		lemma_6992	high	claude
WZB_238rb_2_5	werden	svnder euch werden sie zu	ambiguous	lemma_62628|lemma_7489|lemma_7500			
WZB_238rb_3_0	sie	euch werden sie zu einer	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_238rb_3_3	gruben	zu einer gruben vnd zu	ambiguous	lemma_2486|lemma_2546			
WZB_238rb_4_4	vorsernusse	zu einer vorsernusse zu ew̆er	unmatched				
WZB_238rb_5_1	ew̆er	vorsernusse zu ew̆er seiten vnd	unmatched				
WZB_238rb_5_2	seiten	zu ew̆er seiten vnd pflokke	ambiguous	lemma_5061|lemma_5378|lemma_5435	lemma_5378	high	claude
WZB_238rb_6_0	pflokke	seiten vnd pflokke in ewern	unmatched				
WZB_238rb_6_1	in	vnd pflokke in ewern ougen	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_238rb_6_3	ougen	in ewern ougen vncz bis	ambiguous	lemma_4524|lemma_4525	lemma_4524	high	claude
WZB_238rb_7_0	bis	ougen vncz bis her euch	ambiguous	lemma_10651|lemma_5432|lemma_9197	lemma_10651	high	claude
WZB_238rb_7_1	her	vncz bis her euch ouf	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_238rb_8_0	erden	von diser erden die her	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_238rb_8_2	die	diser erden die her euch	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_238rb_8_3	her	erden die her euch gegeben	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_238rb_9_6	ein	Secht heute ein gee ich	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_238rb_10_0	in	gee ich in den wek	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_238rb_10_4	vleisches	wek alles vleisches Und von	unmatched				
WZB_238rb_11_3	mute	von ganczem mute werdet ir	ambiguous	lemma_11643|lemma_4264|lemma_4265			
WZB_238rb_12_0	ir	mute werdet ir erkennen das	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117			
WZB_238rb_12_4	das	ir erkennen das von allen	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_238rb_13_3	das	seinen worten das euch vnser	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_238rb_14_1	herre	euch vnser herre gelobt hat	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_238rb_15_0	vorleihen	hat czu vorleihen nicht ist	unmatched				
WZB_238rb_15_3	eines	nicht ist eines hingegangen zu	ambiguous	lemma_1331|lemma_1336	lemma_1331	high	claude
WZB_238rb_15_4	hingegangen	ist eines hingegangen zu vnnucze	unmatched				
WZB_238rb_16_1	vnnucze	hingegangen zu vnnucze Dorvmme als	unmatched				
WZB_238rb_17_1	er	Dorvmme als er hat mit	ambiguous	lemma_1281|lemma_1282|lemma_1517|lemma_25157|lemma_5454|lemma_56116|lemma_56117	lemma_1517	high	claude
WZB_238rb_18_2	das	werken erfullet das her hat	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_238rb_18_3	her	erfullet das her hat gelobt	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_238rb_19_2	sint	vnd geluklich sint sie alle	ambiguous	lemma_5432|lemma_5434|lemma_5496	lemma_5432	high	claude
WZB_238rb_19_3	sie	geluklich sint sie alle kvmen	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
