xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_181rb_10_6	vetern	mit vnsern vetern hat her	ambiguous	lemma_6771|lemma_7046	lemma_6771	high	claude
WZB_181rb_11_1	her	vetern hat her fride an	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_181rb_11_3	an	her fride an gehabn svnder	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_181rb_12_3	die	mit vns die hie zu	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_181rb_12_4	hie	vns die hie zu gegenwortig	ambiguous	lemma_1517|lemma_2588|lemma_2705|lemma_2825|lemma_2923	lemma_2825	high	claude
WZB_181rb_12_6	gegenwortig	hie zu gegenwortig sint vnd	unmatched				
WZB_181rb_13_0	sint	zu gegenwortig sint vnd leben	ambiguous	lemma_5432|lemma_5434|lemma_5496	lemma_5432	high	claude
WZB_181rb_13_2	leben	sint vnd leben Von ougen	ambiguous	lemma_3659|lemma_3726	lemma_3659	high	claude
WZB_181rb_14_0	ougen	leben Von ougen zu ougen	ambiguous	lemma_4524|lemma_4525	lemma_4524	high	claude
WZB_181rb_14_2	ougen	ougen zu ougen hat er	ambiguous	lemma_4524|lemma_4525	lemma_4524	high	claude
WZB_181rb_14_4	er	ougen hat er vns zu	ambiguous	lemma_1281|lemma_1282|lemma_1517|lemma_25157|lemma_5454|lemma_56116|lemma_56117	lemma_1517	high	claude
WZB_181rb_15_3	dem	gesprochen ouf dem perge ous	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_181rb_16_1	der	perge ous der mitte des	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_181rb_16_3	des	der mitte des fewers U	ambiguous	lemma_1097|lemma_1119|lemma_1186			
WZB_181rb_16_7	U	des fewers U Und ich	ambiguous	lemma_2|lemma_56117			
WZB_181rb_17_2	was	Und ich was ein svner	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_181rb_17_3	ein	ich was ein svner vnd	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_181rb_18_0	ein	svner vnd ein mitler czwischen	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_181rb_18_1	mitler	vnd ein mitler czwischen got	unmatched				
WZB_181rb_19_1	in	vnd euch in den selben	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_181rb_19_4	tagen	den selben tagen so das	ambiguous	lemma_5994|lemma_6003	lemma_5994	high	claude
WZB_181rb_20_0	das	tagen so das ich euch	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_181rb_20_4	seine	euch potschefte seine toho DEUTRO	ambiguous	lemma_1517|lemma_19022|lemma_5377	lemma_5377	high	claude
WZB_181rb_21_0	toho	potschefte seine toho DEUTRO wort	unmatched				
WZB_181va_1_0	DEUTRO	seine toho DEUTRO wort wenne	unmatched				
WZB_181va_2_4	ir	wort wenne ir vŏrchtet das	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117			
WZB_181va_2_5	vŏrchtet	wenne ir vŏrchtet das fewer	unmatched				
WZB_181va_2_6	das	ir vŏrchtet das fewer vnd	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_181va_4_4	her	perck Und her sprach Ich	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_181va_4_5	sprach	Und her sprach Ich dein	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_181va_5_1	herre	Ich dein herre got der	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_181va_5_4	der	herre got der dich gefurt	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_181va_5_6	gefurt	der dich gefurt hat ous	ambiguous	lemma_2316|lemma_7283	lemma_7283	high	claude
WZB_181va_6_2	der	hat ous der von dem	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_181va_7_1	dem	der von dem house des	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
