xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_149vb_17_5	du	so das du vns tŏttest	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_149vb_17_7	tŏttest	du vns tŏttest in der	unmatched				
WZB_149vb_18_0	in	vns tŏttest in der wŭstenunge	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_149vb_18_1	der	tŏttest in der wŭstenunge vnd	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_149vb_18_2	wŭstenunge	in der wŭstenunge vnd wurdest	unmatched				
WZB_149vb_19_0	wurdest	wŭstenunge vnd wurdest vber vns	unmatched				
WZB_149vb_19_1	vber	vnd wurdest vber vns herschen	ambiguous	lemma_6359|lemma_6698	lemma_6359	high	claude
WZB_150ra_2_0	Werlicher	herschen NUM Werlicher dinge ein	ambiguous	lemma_7356|lemma_7493			
WZB_150ra_2_1	dinge	NUM Werlicher dinge ein gefuret	ambiguous	lemma_1164|lemma_1165	lemma_1164	high	claude
WZB_150ra_2_2	ein	Werlicher dinge ein gefuret hastu	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_150ra_3_2	in	hastu vns in die erde	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_150ra_3_3	die	vns in die erde die	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_150ra_3_4	erde	in die erde die do	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_150ra_3_6	die	die erde die do -	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_150ra_3_7	do	erde die do - vleŭset	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_150ra_3_8	-	die do - vleŭset mit	unmatched				
WZB_150ra_4_0	vleŭset	do - vleŭset mit pechen	unmatched				
WZB_150ra_4_2	pechen	vleŭset mit pechen milch vnd	unmatched				
WZB_150ra_5_0	honigseimes	milch vnd honigseimes vnd hast	unmatched				
WZB_150ra_5_3	hast	honigseimes vnd hast vns gegeben	ambiguous	lemma_2598|lemma_2681	lemma_2598	high	claude
WZB_150ra_8_0	die	vns ouch die ous graben	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_150ra_8_2	graben	die ous graben Wir wollen	ambiguous	lemma_2479|lemma_2483|lemma_2485|lemma_2486|lemma_26054	lemma_2486	high	claude
WZB_150ra_8_6	wollen	graben Wir wollen nicht komen	ambiguous	lemma_7473|lemma_7693	lemma_7473	high	claude
WZB_150ra_10_0	wart	gar czornig wart vnd sprach	ambiguous	lemma_7405|lemma_7406|lemma_7489|lemma_7505	lemma_7489	high	claude
WZB_150ra_10_2	sprach	wart vnd sprach zu vnserm	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_150ra_11_2	herren	zu vnserm herren Nicht sich	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_150ra_11_6	sich	herren Nicht sich zu irr	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455	lemma_5445	high	claude
WZB_150ra_12_3	opfer	irr heilicheit opfer du weisest	ambiguous	lemma_4488|lemma_4489	lemma_4488	high	claude
WZB_150ra_12_5	du	heilicheit opfer du weisest das	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_150ra_12_6	weisest	opfer du weisest das ich	unmatched				
WZB_150ra_13_1	das	du weisest das ich noch	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_150ra_13_3	noch	das ich noch kein esil	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_150ra_13_4	kein	ich noch kein esil ny	ambiguous	lemma_2007|lemma_3271|lemma_3273	lemma_3273	high	claude
WZB_150ra_14_1	in	ny von in hab genomen	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_150ra_14_2	hab	von in hab genomen Noch	ambiguous	lemma_2593|lemma_2598	lemma_2598	high	claude
WZB_150ra_14_6	Noch	hab genomen Noch hab gepflaget	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_150ra_15_0	hab	genomen Noch hab gepflaget ir	ambiguous	lemma_2593|lemma_2598	lemma_2598	high	claude
WZB_150ra_15_1	gepflaget	Noch hab gepflaget ir ny	unmatched				
WZB_150ra_15_2	ir	hab gepflaget ir ny keinen	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117			
WZB_150ra_16_1	sprach	keinen Und sprach zu Du	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_150ra_16_5	Du	sprach zu Du vnd alle	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_150ra_17_3	stet	deine sammenunge stet hinder ein	ambiguous	lemma_5710|lemma_5713|lemma_5732	lemma_5710	high	claude
WZB_150ra_18_1	ein	stet hinder ein ander vor	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_150ra_19_0	herren	vor vnserm herren Und des	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_150ra_19_3	des	herren Und des tagis morgen	ambiguous	lemma_1097|lemma_1119|lemma_1186			
WZB_150ra_20_0	morgen	des tagis morgen besvnderlich Und	ambiguous	lemma_1778|lemma_4201	lemma_4201	high	claude
WZB_150ra_20_1	besvnderlich	tagis morgen besvnderlich Und hebt	unmatched				
WZB_150ra_21_3	sein	ouf yclicher sein rouchvas vnd	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432			
WZB_150ra_21_4	rouchvas	yclicher sein rouchvas vnd legt	unmatched				
WZB_150ra_22_3	dorouf	vnd legt dorouf weihrouch opfernde	unmatched		lemma_1089	high	claude
