xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_111vb_17_1	im	ist das im die har	ambiguous	lemma_10734|lemma_1517|lemma_1762			
WZB_111vb_17_2	die	das im die har von	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_111vb_17_3	har	im die har von der	ambiguous	lemma_18113|lemma_2590|lemma_2761|lemma_2762|lemma_29842	lemma_2590	high	claude
WZB_111vb_17_5	der	har von der stirne vallen	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_111vb_18_3	dem	oder ous dem nacken so	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_111vb_19_2	her	so ist her hinden kal	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_111vb_19_4	kal	her hinden kal vnd reine	ambiguous	lemma_10954|lemma_4777			
WZB_111vb_19_6	reine	kal vnd reine Ist aber	ambiguous	lemma_21088|lemma_25323|lemma_4848|lemma_4881	lemma_4848	high	claude
WZB_111vb_20_1	aber	reine Ist aber das im	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_111vb_20_3	das	Ist aber das im in	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_111vb_20_4	im	aber das im in der	ambiguous	lemma_10734|lemma_1517|lemma_1762			
WZB_111vb_20_5	in	das im in der vorn	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_111vb_20_6	der	im in der vorn kale	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_111vb_20_7	vorn	in der vorn kale oder	ambiguous	lemma_7205|lemma_79568			
WZB_111vb_20_8	kale	der vorn kale oder in	ambiguous	lemma_10954|lemma_4771			
WZB_111vb_21_1	in	kale oder in der hinder	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_111vb_21_2	der	oder in der hinder kale	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_111vb_21_4	kale	der hinder kale ein weisse	ambiguous	lemma_10954|lemma_4771			
WZB_111vb_21_6	ein	hinder kale ein weisse oder	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_111vb_22_2	ein	weisse oder ein rote varbe	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_111vb_22_3	rote	oder ein rote varbe sich	ambiguous	lemma_4786|lemma_4954|lemma_4978	lemma_4954	high	claude
WZB_111vb_22_5	sich	rote varbe sich erhebit so	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455	lemma_5445	high	claude
WZB_111vb_23_0	erhebit	varbe sich erhebit so vorvrteile	unmatched				
WZB_111vb_23_4	vorvrteile	erhebit so vorvrteile her yn;	unmatched				
WZB_111vb_23_5	her	so vorvrteile her yn; ane	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_111vb_23_6	yn;	vorvrteile her yn; ane czweiuel	unmatched				
WZB_111vb_24_0	ane	her yn; ane czweiuel ist	ambiguous	lemma_13|lemma_199|lemma_210	lemma_13	high	claude
WZB_111vb_24_1	czweiuel	yn; ane czweiuel ist her	unmatched				
WZB_111vb_24_3	her	czweiuel ist her ousseczig die	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_111vb_24_4	ousseczig	ist her ousseczig die entsprossen	unmatched				
WZB_111vb_25_0	die	her ousseczig die entsprossen ist	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_111vb_25_3	in	entsprossen ist in der kalheit	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_111vb_25_4	der	ist in der kalheit Welcher	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_111vb_25_5	kalheit	in der kalheit Welcher dorumme	unmatched				
WZB_111vb_26_4	gemeiligt	Welcher dorumme gemeiligt wirt mit	unmatched		lemma_18886	high	claude
WZB_111vb_27_0	wirt	dorumme gemeiligt wirt mit ousseczikeit	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_111vb_27_2	ousseczikeit	wirt mit ousseczikeit vnd wirt	unmatched		lemma_36171	high	claude
WZB_111vb_28_0	wirt	ousseczikeit vnd wirt ousgesaczt noch	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_111vb_28_1	ousgesaczt	vnd wirt ousgesaczt noch dem	unmatched				
WZB_111vb_28_2	noch	wirt ousgesaczt noch dem vrteile	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_111vb_28_3	dem	ousgesaczt noch dem vrteile des	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_111vb_29_0	des	dem vrteile des priesters der	ambiguous	lemma_1097|lemma_1119|lemma_1186			
WZB_111vb_29_4	der	des priesters der sol habn	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_111vb_30_1	getrentes	habn ouf getrentes gewant vnd	unmatched				
WZB_111vb_30_2	gewant	ouf getrentes gewant vnd sein	ambiguous	lemma_2331|lemma_7479	lemma_2331	high	claude
WZB_111vb_30_5	sein	gewant vnd sein houbt blos	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432			
WZB_111vb_32_0	dem	mvnt mit dem gewande vorstopfet	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_111vb_32_1	gewande	mit dem gewande vorstopfet vnd	ambiguous	lemma_2331|lemma_7479	lemma_2331	high	claude
WZB_111vb_32_2	vorstopfet	dem gewande vorstopfet vnd vortumet	unmatched				
WZB_111vb_33_0	vortumet	vorstopfet vnd vortumet vnd vnrein	unmatched				
