xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_205va_10_4	erde	in die erde vnd wenik	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_205va_11_3	samen	wirstu zu samen lesen wenne	ambiguous	lemma_5039|lemma_5089|lemma_5090	lemma_5039	high	claude
WZB_205va_13_0	werden	wenne heuschrecken werden es alles	ambiguous	lemma_62628|lemma_7489|lemma_7500			
WZB_205va_13_1	es	heuschrecken werden es alles vressen	ambiguous	lemma_1762|lemma_38737	lemma_1762	high	claude
WZB_205va_13_3	vressen	es alles vressen W weingerten	unmatched				
WZB_205va_15_1	graben	pflanczen vnd graben vnd den	ambiguous	lemma_2479|lemma_2483|lemma_2485|lemma_2486|lemma_26054			
WZB_205va_16_5	noch	nicht trinken noch wirst von	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_205va_17_0	wirst	trinken noch wirst von im	ambiguous	lemma_7489|lemma_7650			
WZB_205va_17_2	im	wirst von im nichtesnicht lesen	ambiguous	lemma_10734|lemma_1517|lemma_1762			
WZB_205va_18_3	her	lesen wenne her wirt vorwustet	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_205va_18_4	wirt	wenne her wirt vorwustet mit	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_205va_19_1	wurmet	vorwustet mit wurmet Ŏlgerten wirstu	unmatched				
WZB_205va_19_4	Ŏlgerten	mit wurmet Ŏlgerten wirstu haben	unmatched				
WZB_205va_20_1	haben	Ŏlgerten wirstu haben in alle	ambiguous	lemma_2593|lemma_2598|lemma_2688	lemma_2598	high	claude
WZB_205va_20_2	in	wirstu haben in alle deinen	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_205va_21_0	creissen	alle deinen creissen vnd wirst	unmatched				
WZB_205va_21_2	wirst	creissen vnd wirst dich nicht	ambiguous	lemma_7489|lemma_7650			
WZB_205va_22_0	salben	dich nicht salben do mite	ambiguous	lemma_5069|lemma_5385|lemma_67911			
WZB_205va_22_1	do	nicht salben do mite wenne	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_205va_22_6	sie	mite wenne sie werden ab	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_205va_23_0	werden	wenne sie werden ab nemen	ambiguous	lemma_62628|lemma_7489|lemma_7500			
WZB_205va_23_2	nemen	werden ab nemen vnd vorterben	ambiguous	lemma_4330|lemma_4331			
WZB_205va_25_1	tŏchter	gepern vnd tŏchter vnd wirst	unmatched				
WZB_205va_25_4	wirst	tŏchter vnd wirst ir keinen	ambiguous	lemma_7489|lemma_7650			
WZB_205va_25_5	ir	vnd wirst ir keinen vrumen	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117			
WZB_205va_26_1	nemen	keinen vrumen nemen wenne sie	ambiguous	lemma_4330|lemma_4331			
WZB_205va_27_0	sie	nemen wenne sie werden gefurt	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_205va_27_1	werden	wenne sie werden gefurt in	ambiguous	lemma_62628|lemma_7489|lemma_7500			
WZB_205va_27_2	gefurt	sie werden gefurt in die	ambiguous	lemma_2316|lemma_7283	lemma_7283	high	claude
WZB_205va_27_3	in	werden gefurt in die gevenknusse	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_205va_27_4	die	gefurt in die gevenknusse Alle	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_205va_27_5	gevenknusse	in die gevenknusse Alle deine	unmatched				
WZB_205va_28_4	povm	Alle deine povm vnd die	unmatched				
WZB_205va_29_1	die	povm vnd die fruchte deiner	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_205va_29_4	erden	fruchte deiner erden wirt toube	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_205va_30_0	wirt	deiner erden wirt toube rŏte	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
