xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_23va_17_0	lant	sicht gegen lant als man	ambiguous	lemma_3567|lemma_3604			
WZB_23va_17_3	man	lant als man ein czeucht	ambiguous	lemma_3909|lemma_3957|lemma_3958|lemma_3966			
WZB_23va_17_4	ein	als man ein czeucht in	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975			
WZB_23va_18_0	czeucht	man ein czeucht in das	unmatched				
WZB_23va_18_1	in	ein czeucht in das lant	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_23va_18_2	das	czeucht in das lant vnd	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_23va_18_3	lant	in das lant vnd vor	ambiguous	lemma_3567|lemma_3604			
WZB_23va_20_0	her	brudern starp her Dicz sint	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825			
WZB_23va_20_4	sint	her Dicz sint die geperunge	ambiguous	lemma_5432|lemma_5434|lemma_5496			
WZB_23va_20_5	die	Dicz sint die geperunge svn	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_23va_20_6	geperunge	sint die geperunge svn geperte	unmatched				
WZB_23va_21_4	geperte	geperunge svn geperte Und do	unmatched				
WZB_23va_21_8	do	geperte Und do vierczig iar	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_23va_22_3	was	iar alt was do nam	ambiguous	lemma_29723|lemma_5941|lemma_7505			
WZB_23va_22_5	do	alt was do nam er	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_23va_23_0	nam	was do nam er ein	ambiguous	lemma_4306|lemma_4330			
WZB_23va_23_1	er	do nam er ein housvrow	ambiguous	lemma_1281|lemma_1282|lemma_1517|lemma_25157|lemma_5454|lemma_56116|lemma_56117			
WZB_23va_23_2	ein	nam er ein housvrow die	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975			
WZB_23va_23_3	housvrow	er ein housvrow die tochter	unmatched				
WZB_23va_24_0	die	ein housvrow die tochter von	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_23va_24_4	dem	tochter von dem lande von	ambiguous	lemma_1097|lemma_1119			
WZB_23va_24_7	der	lande von der stat swester	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_23va_24_8	stat	von der stat swester Und	ambiguous	lemma_5710|lemma_5732			
WZB_23va_25_1	bat	swester Und bat vnsern herren	ambiguous	lemma_408|lemma_722			
WZB_23va_25_3	herren	bat vnsern herren vor sein	ambiguous	lemma_2684|lemma_42447			
WZB_23va_26_1	sein	herren vor sein housvrowe wenne	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432			
WZB_23va_26_2	housvrowe	vor sein housvrowe wenne sie	unmatched				
WZB_23va_27_0	sie	housvrowe wenne sie was vnfruchtber	ambiguous	lemma_5432|lemma_5454|lemma_56116			
WZB_23va_27_1	was	wenne sie was vnfruchtber Und	ambiguous	lemma_29723|lemma_5941|lemma_7505			
WZB_23va_27_2	vnfruchtber	sie was vnfruchtber Und er	unmatched				
WZB_23va_27_6	er	vnfruchtber Und er erhorte in	ambiguous	lemma_1281|lemma_1282|lemma_1517|lemma_25157|lemma_5454|lemma_56116|lemma_56117			
WZB_23va_28_1	in	er erhorte in vnd gab	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_23va_28_3	gab	in vnd gab das sie	ambiguous	lemma_1839|lemma_1961			
WZB_23va_29_0	das	vnd gab das sie enpfieng	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_23va_29_1	sie	gab das sie enpfieng Aber	ambiguous	lemma_5432|lemma_5454|lemma_56116			
WZB_23va_29_5	Aber	sie enpfieng Aber die kindlein	ambiguous	lemma_18792|lemma_35			
WZB_23va_29_6	die	enpfieng Aber die kindlein in	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_23va_30_1	in	die kindlein in irm leibe	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_23va_30_2	irm	kindlein in irm leibe leidigten	ambiguous	lemma_5454|lemma_56116			
WZB_23va_30_3	leibe	in irm leibe leidigten sich	ambiguous	lemma_27456|lemma_3738			
WZB_23va_30_4	leidigten	irm leibe leidigten sich an	unmatched				
WZB_23va_31_0	sich	leibe leidigten sich an ein	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455			
WZB_23va_31_1	an	leidigten sich an ein ander	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570			
WZB_23va_31_2	ein	sich an ein ander Und	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975			
WZB_23va_31_7	sie	ander Und sie sprach Ob	ambiguous	lemma_5432|lemma_5454|lemma_56116			
WZB_23va_32_0	sprach	Und sie sprach Ob es	ambiguous	lemma_5692|lemma_5693			
WZB_23va_32_3	Ob	sie sprach Ob es also	ambiguous	lemma_4457|lemma_67820|lemma_9329			
WZB_23va_32_4	es	sprach Ob es also zukunf	ambiguous	lemma_1762|lemma_38737			
WZB_23va_32_6	zukunf	es also zukunf SIS tig	unmatched				
WZB_23vb_1_0	SIS	also zukunf SIS tig was	ambiguous	lemma_56951|lemma_8004|lemma_8694			
