xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_38vb_18_1	housvrow	svne ein housvrow die hies	unmatched				
WZB_38vb_18_3	die	ein housvrow die hies mit	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_38vb_18_6	namen	hies mit namen Und der	ambiguous	lemma_4306|lemma_4308|lemma_4330	lemma_4306	high	claude
WZB_38vb_19_6	der	namen Und der erstgeborne svn	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_38vb_19_7	erstgeborne	Und der erstgeborne svn was	unmatched				
WZB_38vb_20_2	was	erstgeborne svn was ein schalk	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_38vb_20_3	ein	svn was ein schalk vor	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_38vb_21_2	ougen	vor den ougen vnsers herren	ambiguous	lemma_4524|lemma_4525	lemma_4524	high	claude
WZB_38vb_21_4	herren	ougen vnsers herren vnd wart	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_38vb_22_1	wart	herren vnd wart von im	ambiguous	lemma_7405|lemma_7406|lemma_7489|lemma_7505	lemma_7489	high	claude
WZB_38vb_22_3	im	wart von im vorterbet dorumbe	ambiguous	lemma_10734|lemma_1517|lemma_1762			
WZB_38vb_22_7	dorumbe	im vorterbet dorumbe sprach zu	unmatched				
WZB_38vb_22_8	sprach	vorterbet dorumbe sprach zu seinem	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_38vb_23_4	ein	svne Gee ein zu der	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_38vb_23_6	der	ein zu der housvrowen deines	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_38vb_23_7	housvrowen	zu der housvrowen deines bruders	unmatched				
WZB_38vb_25_1	geselle	slafen vnd geselle dich ir	ambiguous	lemma_2213|lemma_2216			
WZB_38vb_25_3	ir	geselle dich ir das du	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117			
WZB_38vb_25_6	das	dich ir das du erwekkest	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_38vb_25_7	du	ir das du erwekkest einen	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_38vb_25_8	erwekkest	das du erwekkest einen samen	unmatched				
WZB_38vb_26_0	einen	du erwekkest einen samen deinem	ambiguous	lemma_1331|lemma_31353	lemma_1331	high	claude
WZB_38vb_26_1	samen	erwekkest einen samen deinem bruder	ambiguous	lemma_5039|lemma_5089|lemma_5090	lemma_5039	high	claude
WZB_38vb_27_7	das	diser woste das die svne	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_38vb_27_8	die	woste das die svne im	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_38vb_28_1	im	die svne im nicht wurden	ambiguous	lemma_10734|lemma_1517|lemma_1762			
WZB_38vb_29_3	der	gink zu der housvrowen seines	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_38vb_29_4	housvrowen	zu der housvrowen seines bruders	unmatched				
WZB_38vb_30_5	vorgos	slafen vnd vorgos den samen	unmatched				
WZB_38vb_31_1	samen	vorgos den samen an die	ambiguous	lemma_5039|lemma_5089|lemma_5090	lemma_5039	high	claude
WZB_38vb_31_2	an	den samen an die erde	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_38vb_31_3	die	samen an die erde das	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_38vb_31_4	erde	an die erde das icht	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_38vb_31_7	das	die erde das icht geborn	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_38vb_32_5	in	wurden kinder in dem namen	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_38vb_33_0	dem	kinder in dem namen seines	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_38vb_33_1	namen	in dem namen seines bruders	ambiguous	lemma_4306|lemma_4308|lemma_4330	lemma_4306	high	claude
WZB_38vb_33_6	ł	seines bruders ł Und dorumbe	unmatched				
WZB_38vb_34_1	dorumbe	ł Und dorumbe erflug in	unmatched				
WZB_38vb_34_2	erflug	Und dorumbe erflug in vnser	unmatched				
WZB_38vb_34_3	in	dorumbe erflug in vnser herre	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_38vb_35_0	herre	in vnser herre wenne her	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_38vb_35_4	her	herre wenne her ein grausam	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_38vb_35_5	ein	wenne her ein grausam dinck	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_38vb_36_6	das	getan Durch das GENE dinck	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_39ra_1_0	GENE	Durch das GENE dinck sprach	unmatched				
WZB_39ra_2_1	sprach	GENE dinck sprach zu seiner	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_39ra_3_1	snvr	zu seiner snvr Bis ein	unmatched				
WZB_39ra_3_4	Bis	seiner snvr Bis ein witwe	ambiguous	lemma_10651|lemma_5432|lemma_9197	lemma_10651	high	claude
WZB_39ra_3_5	ein	snvr Bis ein witwe in	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
