xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_60va_28_4	sie	got vnd sie werden czihn	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_60va_28_5	werden	vnd sie werden czihn von	ambiguous	lemma_62628|lemma_7489|lemma_7500	lemma_7489	high	claude
WZB_60va_28_6	czihn	sie werden czihn von dir	unmatched				
WZB_60va_29_0	dir	czihn von dir vnd von	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_60va_29_4	house	von deinem house v vnd	unmatched		lemma_2933	high	claude
WZB_60va_32_0	in	nvr allein in dem wasser	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_60va_32_1	dem	allein in dem wasser werden	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_60va_32_3	werden	dem wasser werden sie bleiben	ambiguous	lemma_62628|lemma_7489|lemma_7500	lemma_7489	high	claude
WZB_60va_32_4	sie	wasser werden sie bleiben Und	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_60va_33_7	herren	vnd von herren Und schrei	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_60va_33_10	schrei	herren Und schrei zu DUS	ambiguous	lemma_5304|lemma_5310	lemma_5310	high	claude
WZB_60vb_1_0	DUS	schrei zu DUS vnserm herren	ambiguous	lemma_21148|lemma_8073	lemma_2	high	claude
WZB_60vb_2_1	herren	DUS vnserm herren vmb das	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_60vb_2_3	das	herren vmb das gelubde der	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_60vb_3_0	der	das gelubde der croten das	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_60vb_3_1	croten	gelubde der croten das her	unmatched		lemma_3485	high	claude
WZB_60vb_3_4	das	der croten das her hette	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_60vb_3_5	her	croten das her hette gelobit	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_60vb_4_0	hern	hette gelobit hern Und vnser	ambiguous	lemma_2682|lemma_2684|lemma_2761|lemma_8335	lemma_2684	high	claude
WZB_60vb_5_0	herre	Und vnser herre tat noch	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_60vb_5_2	noch	herre tat noch dem worte	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_60vb_5_3	dem	tat noch dem worte vnd	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_60vb_5_7	die	worte vnd die croten die	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_60vb_5_8	croten	vnd die croten die sturben	unmatched		lemma_3485	high	claude
WZB_60vb_5_9	die	die croten die sturben v	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
