xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_230ra_2_1	das	geheissen IOSUE das ist stat	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_230ra_2_3	stat	das ist stat der buchstaben	ambiguous	lemma_5710|lemma_5732	lemma_5732	high	claude
WZB_230ra_2_4	der	ist stat der buchstaben Und	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_230ra_3_3	sprach	buchstaben Und sprach welcher do	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_230ra_4_0	do	sprach welcher do sleht vnd	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_230ra_4_1	sleht	welcher do sleht vnd vecht	ambiguous	lemma_5525|lemma_5532	lemma_5525	high	claude
WZB_230ra_5_0	vecht	sleht vnd vecht sie dem	unmatched				
WZB_230ra_5_1	sie	vnd vecht sie dem wil	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_230ra_5_3	dem	vecht sie dem wil ich	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_230ra_5_4	wil	sie dem wil ich geben	ambiguous	lemma_7473|lemma_7529|lemma_7620	lemma_7473	high	claude
WZB_230ra_5_7	mein	ich geben mein tochter zu	ambiguous	lemma_3001|lemma_4048|lemma_4051	lemma_3001	high	claude
WZB_230ra_6_3	housvrowen	zu einer housvrowen Und sie	unmatched		lemma_2938	high	claude
WZB_230ra_7_3	sie	housvrowen Und sie vienk der	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_230ra_7_4	vienk	Und sie vienk der svn	unmatched		lemma_6722	high	claude
WZB_230ra_7_6	der	sie vienk der svn bruder	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_230ra_8_5	der	svn bruder der iunger Und	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_230ra_9_4	her	iunger Und her gab im	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_230ra_9_5	gab	Und her gab im sein	ambiguous	lemma_1839|lemma_1961	lemma_1961	high	claude
WZB_230ra_9_6	im	her gab im sein tochter	ambiguous	lemma_10734|lemma_1517|lemma_1762	lemma_1517	medium	claude
WZB_230ra_10_0	sein	gab im sein tochter zu	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432	lemma_1517	medium	claude
WZB_230ra_10_5	housvrowen	zu einer housvrowen Die do	unmatched		lemma_2938	high	claude
WZB_230ra_11_2	Die	einer housvrowen Die do sie	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_230ra_11_5	do	housvrowen Die do sie czogen	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_230ra_11_6	sie	Die do sie czogen mit	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_230ra_11_9	ein	czogen mit ein ander do	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_230ra_12_3	do	ein ander do wart ir	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_230ra_12_4	wart	ander do wart ir geraten	ambiguous	lemma_7405|lemma_7406|lemma_7489|lemma_7505	lemma_7489	high	claude
WZB_230ra_12_5	ir	do wart ir geraten von	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_230ra_12_6	geraten	wart ir geraten von irem	ambiguous	lemma_2148|lemma_4787	lemma_2148	high	claude
WZB_230ra_13_0	irem	geraten von irem manne so	ambiguous	lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_230ra_13_5	das	manne so das sie pete	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_230ra_13_6	sie	so das sie pete von	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_230ra_13_7	pete	das sie pete von irem	ambiguous	lemma_615|lemma_722			
WZB_230ra_14_1	irem	pete von irem vater einen	ambiguous	lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_230ra_14_3	einen	irem vater einen acker Und	ambiguous	lemma_1331|lemma_31353	lemma_1331	high	claude
WZB_230ra_15_1	sie	acker Und sie ersufczte als	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_230ra_15_2	ersufczte	Und sie ersufczte als si	unmatched				
WZB_230ra_15_5	si	ersufczte als si sas vf	ambiguous	lemma_48479|lemma_5366|lemma_5432|lemma_5445|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_230ra_16_0	dem	sas vf dem esil Czu	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_230ra_16_5	der	esil Czu der sprach was	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_230ra_16_6	sprach	Czu der sprach was ist	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_230ra_17_0	was	der sprach was ist dir	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_230ra_17_2	dir	was ist dir sprach her	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_230ra_17_4	sprach	ist dir sprach her Und	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_230ra_17_5	her	dir sprach her Und sie	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_230ra_18_0	sie	her Und sie antworte Gib	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_230ra_18_7	segen	mir den segen Die sudnische	ambiguous	lemma_47078|lemma_5363	lemma_5363	high	claude
WZB_230ra_19_2	Die	den segen Die sudnische erde	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_230ra_19_3	sudnische	segen Die sudnische erde vnd	unmatched				
WZB_230ra_19_4	erde	Die sudnische erde vnd die	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
