xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_39ra_21_8	ir	von ir ir gewant des	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117			
WZB_39ra_21_9	gewant	ir ir gewant des witwetums	ambiguous	lemma_2331|lemma_7479			
WZB_39ra_22_0	des	ir gewant des witwetums vnd	ambiguous	lemma_1097|lemma_1119|lemma_1186			
WZB_39ra_22_1	witwetums	gewant des witwetums vnd nam	unmatched				
WZB_39ra_23_0	nam	witwetums vnd nam einen svmer	ambiguous	lemma_4306|lemma_4330			
WZB_39ra_23_1	einen	vnd nam einen svmer mantil	ambiguous	lemma_1331|lemma_31353			
WZB_39ra_23_2	svmer	nam einen svmer mantil vnd	unmatched				
WZB_39rb_1_0	SIS	mantil vnd SIS wandilte ir	ambiguous	lemma_56951|lemma_8004|lemma_8694			
WZB_39rb_2_0	wandilte	vnd SIS wandilte ir geperde	unmatched				
WZB_39rb_2_1	ir	SIS wandilte ir geperde vnd	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117			
WZB_39rb_2_4	ire	geperde vnd ire wat vnd	ambiguous	lemma_5454|lemma_56116			
WZB_39rb_3_0	wat	vnd ire wat vnd saczte	ambiguous	lemma_5941|lemma_7342			
WZB_39rb_3_4	sich	vnd saczte sich an des	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455			
WZB_39rb_3_5	an	saczte sich an des steiges	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570			
WZB_39rb_3_6	des	sich an des steiges wegscheide	ambiguous	lemma_1097|lemma_1119|lemma_1186			
WZB_39rb_3_7	steiges	an des steiges wegscheide do	unmatched				
WZB_39rb_4_2	do	steiges wegscheide do man czeuhet	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_39rb_4_3	man	wegscheide do man czeuhet gegen	ambiguous	lemma_3909|lemma_3957|lemma_3958|lemma_3966			
WZB_39rb_4_4	czeuhet	do man czeuhet gegen do	unmatched				
WZB_39rb_5_0	gegen	man czeuhet gegen do von	ambiguous	lemma_11822|lemma_2007			
WZB_39rb_5_3	do	czeuhet gegen do von das	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_39rb_6_0	das	do von das gewachsen was	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_39rb_6_2	was	das gewachsen was vnd in	ambiguous	lemma_29723|lemma_5941|lemma_7505			
WZB_39rb_7_0	in	was vnd in nicht genomen	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_39rb_8_4	Do	einem manne Do die ersach	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445			
WZB_39rb_8_5	die	manne Do die ersach do	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_39rb_9_2	do	die ersach do vorwente her	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_39rb_9_3	vorwente	ersach do vorwente her sich	unmatched				
WZB_39rb_9_4	her	do vorwente her sich es	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825			
WZB_39rb_9_5	sich	vorwente her sich es were	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455			
WZB_39rb_10_0	es	her sich es were ein	ambiguous	lemma_1762|lemma_38737			
