xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_175vb_6_1	sprach	vnd ich sprach zu euch	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_175vb_7_4	der	euch Got der herre der	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_175vb_7_5	herre	Got der herre der ewer	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_175vb_7_7	der	der herre der ewer furer	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_175vb_8_3	wirt	furer ist wirt streiten vor	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_175vb_9_1	her	euch als her in hat	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_175vb_9_2	in	als her in hat getan	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_175vb_10_1	in	getan sehende in allen Und	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_175vb_10_5	in	allen Und in der wustenunge	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_175vb_10_6	der	Und in der wustenunge als	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_175vb_11_0	wustenunge	in der wustenunge als ir	unmatched				
WZB_175vb_11_3	ir	wustenunge als ir selber habet	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117			
WZB_175vb_13_2	herre	dich dein herre got als	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_175vb_13_7	eyn	got als eyn ł mensch	ambiguous	lemma_1331|lemma_2975|lemma_3028			
WZB_175vb_13_8	ł	als eyn ł mensch pfliget	unmatched				
WZB_175vb_14_4	sein	zu tragen sein cleines svnel	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432			
WZB_175vb_15_1	svnel	sein cleines svnel in allem	unmatched				
WZB_175vb_15_2	in	cleines svnel in allem wege	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_175vb_15_4	wege	in allem wege durch den	ambiguous	lemma_7431|lemma_7436|lemma_7439			
WZB_175vb_16_2	du	durch den du bist gewandert	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_175vb_17_1	bis	gewandert vncz bis ir quemet	ambiguous	lemma_10651|lemma_5432|lemma_9197	lemma_10651	high	claude
WZB_175vb_17_2	ir	vncz bis ir quemet an	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117			
WZB_175vb_17_3	quemet	bis ir quemet an dise	unmatched				
WZB_175vb_17_4	an	ir quemet an dise stat	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_175vb_18_0	stat	an dise stat Und noch	ambiguous	lemma_5710|lemma_5732	lemma_5732	high	claude
WZB_175vb_18_4	noch	stat Und noch weder also	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_175vb_18_5	weder	Und noch weder also habet	ambiguous	lemma_7434|lemma_7557			
WZB_175vb_19_0	ir	also habet ir geloubt ewerm	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117			
WZB_175vb_19_3	herren	geloubt ewerm herren gote der	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_175vb_20_2	der	herren gote der euch vor	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_176ra_1_0	DEUTRO	geczogen ist DEUTRO vnd hat	unmatched				
WZB_176ra_2_2	beczilet	vnd hat beczilet die stat	unmatched				
WZB_176ra_2_3	die	hat beczilet die stat an	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176ra_2_4	stat	beczilet die stat an der	ambiguous	lemma_5710|lemma_5732	lemma_5732	high	claude
WZB_176ra_2_6	an	die stat an der ir	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_176ra_2_7	der	stat an der ir die	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_176ra_3_0	ir	an der ir die geczelt	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117			
WZB_176ra_3_1	die	der ir die geczelt soldet	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176ra_3_2	geczelt	ir die geczelt soldet haben	ambiguous	lemma_2361|lemma_7793			
WZB_176ra_3_4	haben	geczelt soldet haben gestecket des	ambiguous	lemma_2593|lemma_2598|lemma_2688	lemma_2598	high	claude
WZB_176ra_4_2	des	haben gestecket des nachtes czeigende	ambiguous	lemma_1097|lemma_1119|lemma_1186			
WZB_176ra_4_4	czeigende	des nachtes czeigende euch den	unmatched				
WZB_176ra_6_0	des	fewer vnd des tages mit	ambiguous	lemma_1097|lemma_1119|lemma_1186			
WZB_176ra_6_5	seulen	einer wolken seulen Und do	unmatched				
WZB_176ra_7_3	do	seulen Und do der herre	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_176ra_7_4	der	Und do der herre erhorte	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_176ra_7_5	herre	do der herre erhorte die	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_176ra_8_0	die	herre erhorte die stimme ewer	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176ra_8_3	rede	stimme ewer rede czornig swur	ambiguous	lemma_4826|lemma_4830			
WZB_176ra_9_1	her	czornig swur her vnd sprach	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
