xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_71vb_2_4	steine	ouf dem steine U Und	ambiguous	lemma_5743|lemma_62338	lemma_5743	high	claude
WZB_71vb_2_7	U	dem steine U Und slahen	ambiguous	lemma_2|lemma_56117			
WZB_71vb_3_4	stein	wirstu den stein vnd dorous	ambiguous	lemma_5743|lemma_62338	lemma_5743	high	claude
WZB_71vb_4_1	dorous	stein vnd dorous wirt vlissen	unmatched				
WZB_71vb_4_2	wirt	vnd dorous wirt vlissen wasser	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_71vb_4_3	vlissen	dorous wirt vlissen wasser das	unmatched				
WZB_71vb_5_2	das	vlissen wasser das das volk	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_71vb_5_3	das	wasser das das volk getrincket	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_71vb_5_5	getrincket	das volk getrincket Und tat	unmatched				
WZB_71vb_7_0	alden	vor den alden von vnd	ambiguous	lemma_155|lemma_21980|lemma_68768|lemma_7961|lemma_7962			
WZB_71vb_7_4	nante	von vnd nante der stat	ambiguous	lemma_4309|lemma_4331	lemma_4331	high	claude
WZB_71vb_8_0	der	vnd nante der stat namen	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_71vb_8_1	stat	nante der stat namen bekorunge	ambiguous	lemma_5710|lemma_5732	lemma_5732	high	claude
WZB_71vb_8_2	namen	der stat namen bekorunge ł	ambiguous	lemma_4306|lemma_4308|lemma_4330	lemma_4306	high	claude
WZB_71vb_8_5	ł	namen bekorunge ł durch den	unmatched				
WZB_71vb_9_2	krieg	durch den krieg Und wenne	ambiguous	lemma_3462|lemma_3465			
WZB_71vb_9_6	sie	Und wenne sie vorsuchten vnserm	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_71vb_9_7	vorsuchten	wenne sie vorsuchten vnserm heren	unmatched				
WZB_71vb_10_1	heren	vorsuchten vnserm heren vnd sprachen	ambiguous	lemma_10833|lemma_2682|lemma_2684|lemma_2761|lemma_5454			
WZB_71vb_11_5	herre	Ist vnser herre in vns	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_71vb_11_6	in	vnser herre in vns oder	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_71vb_13_0	der	Nu qwame der kvnic vnd	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_71vb_13_3	streit	kvnic vnd streit wider das	ambiguous	lemma_5815|lemma_5818			
WZB_71vb_14_0	wider	vnd streit wider das volk	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_71vb_14_1	das	streit wider das volk zu	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_71vb_14_7	sprach	zu Und sprach zu Erwele	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_71vb_15_4	dir	zu Erwele dir ous m	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_71vb_16_0	man	ous m man vnd czeuch	ambiguous	lemma_3909|lemma_3957|lemma_3958|lemma_3966			
WZB_71vb_16_3	czeuch	man vnd czeuch vnd streite	unmatched				
WZB_71vb_17_0	wider	vnd streite wider bis morgen	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_71vb_17_1	bis	streite wider bis morgen Und	ambiguous	lemma_10651|lemma_5432|lemma_9197	lemma_10651	high	claude
WZB_71vb_17_2	morgen	wider bis morgen Und ich	ambiguous	lemma_1778|lemma_4201	lemma_4201	high	claude
WZB_71vb_18_2	wil	Und ich wil steen in	ambiguous	lemma_7473|lemma_7529|lemma_7620	lemma_7473	high	claude
WZB_71vb_18_4	in	wil steen in der spicze	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_71vb_18_5	der	steen in der spicze des	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_71vb_18_6	spicze	in der spicze des pergis	unmatched				
WZB_71vb_19_0	des	der spicze des pergis vnd	ambiguous	lemma_1097|lemma_1119|lemma_1186			
WZB_71vb_19_1	pergis	spicze des pergis vnd halden	unmatched				
WZB_71vb_19_4	halden	pergis vnd halden die rute	ambiguous	lemma_2620|lemma_2629			
WZB_71vb_19_5	die	vnd halden die rute gotis	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_71vb_19_6	rute	halden die rute gotis in	unmatched				
WZB_71vb_20_1	in	rute gotis in meiner hant	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472			
WZB_71vb_20_3	hant	in meiner hant Vnd tat	ambiguous	lemma_2598|lemma_2640	lemma_2640	high	claude
WZB_71vb_21_3	gespro	tat als gespro thoho bzde	unmatched				
WZB_71vb_22_0	thoho	als gespro thoho bzde thoho	unmatched				
WZB_71vb_22_2	bzde	gespro thoho bzde thoho EXO	unmatched				
WZB_71vb_22_4	thoho	thoho bzde thoho EXO chen	unmatched				
WZB_72ra_1_0	EXO	bzde thoho EXO chen hette	unmatched				
WZB_72ra_2_3	streit	hette vnd streit mit aber	ambiguous	lemma_5815|lemma_5818			
WZB_72ra_2_7	aber	streit mit aber vnd vnd	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
