xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_68va_32_4	reitenden	vber ir reitenden Und do	unmatched		lemma_4885	high	claude
WZB_68va_33_1	do	reitenden Und do ous gerakt	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_68va_33_3	gerakt	do ous gerakt het sein	unmatched				
WZB_68va_34_1	sein	gerakt het sein hant vber	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432	lemma_1517	medium	claude
WZB_68va_34_2	hant	het sein hant vber das	ambiguous	lemma_2598|lemma_2640	lemma_2640	high	claude
WZB_68va_34_3	vber	sein hant vber das mer	ambiguous	lemma_6359|lemma_6698	lemma_6359	high	claude
WZB_68va_34_5	das	hant vber das mer do	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_68va_34_6	mer	vber das mer do karte	ambiguous	lemma_3001|lemma_3922|lemma_4034|lemma_4035|lemma_4086|lemma_79808			
WZB_68va_35_0	do	das mer do karte es	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_68va_35_2	es	do karte es wider in	ambiguous	lemma_1762|lemma_38737	lemma_1762	high	claude
WZB_68va_35_3	wider	karte es wider in des	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_68va_35_4	in	es wider in des ersten	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_68va_35_5	des	wider in des ersten tages	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_68va_35_6	ersten	in des ersten tages liecht	ambiguous	lemma_1288|lemma_1655	lemma_1288	high	claude
WZB_68va_36_2	an	tages liecht an sein vorige	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_68va_36_3	sein	liecht an sein vorige stat	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432	lemma_1517	medium	claude
WZB_68va_37_0	stat	sein vorige stat Und do	ambiguous	lemma_5710|lemma_5732	lemma_5732	high	claude
WZB_68va_37_3	do	stat Und do die vlo	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_68va_37_4	die	Und do die vlo DUS	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_68vb_1_0	DUS	die vlo DUS hen do	ambiguous	lemma_21148|lemma_8073	lemma_2	high	claude
WZB_68vb_2_2	do	DUS hen do giengen in	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_68vb_2_4	in	do giengen in enkegen die	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_68vb_2_6	die	in enkegen die wasser vnd	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_68vb_3_4	herre	vnd vnser herre vorwindilte sie	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_68vb_3_5	vorwindilte	vnser herre vorwindilte sie mitten	unmatched				
WZB_68vb_4_0	sie	herre vorwindilte sie mitten in	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_68vb_4_2	in	sie mitten in die flut	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_68vb_4_3	die	mitten in die flut vnd	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_68vb_5_0	die	flut vnd die wasser wider	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_68vb_5_2	wider	die wasser wider karten vnd	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_68vb_6_0	bedakten	karten vnd bedakten die wegen	unmatched				
WZB_68vb_6_1	die	vnd bedakten die wegen vnd	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_68vb_6_2	wegen	bedakten die wegen vnd die	ambiguous	lemma_51511|lemma_7431|lemma_7439|lemma_75877|lemma_9621			
WZB_68vb_6_4	die	wegen vnd die reitenden vnd	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_68vb_7_0	reitenden	vnd die reitenden vnd alles	unmatched		lemma_4885	high	claude
WZB_68vb_7_3	her	vnd alles her herren das	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_68vb_7_4	herren	alles her herren das noch	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_68vb_8_2	das	her herren das noch volgende	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_68vb_8_3	noch	herren das noch volgende ein	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_68vb_8_4	volgende	das noch volgende ein geczogt	unmatched		lemma_74368	high	claude
WZB_68vb_9_0	ein	noch volgende ein geczogt was	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_68vb_9_1	geczogt	volgende ein geczogt was in	unmatched				
WZB_68vb_9_2	was	ein geczogt was in das	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_68vb_9_3	in	geczogt was in das mer	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_68vb_9_4	das	was in das mer noch	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_68vb_9_5	mer	in das mer noch einer	ambiguous	lemma_3001|lemma_3922|lemma_4034|lemma_4035|lemma_4086|lemma_79808			
WZB_68vb_10_0	noch	das mer noch einer bleib	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_68vb_10_4	vber	bleib nicht vber ous in	ambiguous	lemma_6359|lemma_6698	lemma_6359	high	claude
WZB_68vb_11_0	in	vber ous in Aber czogen	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_68vb_11_3	Aber	ous in Aber czogen trucken	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
