xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_76va_25_6	czwiualdig	das wider czwiualdig Bleibt aber	unmatched		lemma_7952	high	claude
WZB_76va_26_3	aber	czwiualdig Bleibt aber der diep	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_76va_26_4	der	Bleibt aber der diep vorporgen	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_76va_27_0	vorporgen	der diep vorporgen so sol	unmatched		lemma_6814	high	claude
WZB_76va_27_5	man	so sol man den herren	ambiguous	lemma_3909|lemma_3957|lemma_3958|lemma_3966	lemma_3958	low	claude
WZB_76va_27_7	herren	man den herren des houses	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_76va_28_0	des	den herren des houses zu	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_76va_28_1	houses	herren des houses zu stellen	unmatched		lemma_2933	high	claude
WZB_76va_29_4	her	goten vnd her swere das	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_76va_29_5	swere	vnd her swere das her	ambiguous	lemma_5924|lemma_5963			
WZB_76va_29_7	das	her swere das her sein	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_76va_30_0	her	swere das her sein hant	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_76va_30_1	sein	das her sein hant nicht	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432	lemma_1517	medium	claude
WZB_76va_30_2	hant	her sein hant nicht gerakit	ambiguous	lemma_2598|lemma_2640	lemma_2640	high	claude
WZB_76va_30_4	gerakit	hant nicht gerakit habe in	unmatched				
WZB_76va_31_0	habe	nicht gerakit habe in das	ambiguous	lemma_2593|lemma_2598	lemma_2598	high	claude
WZB_76va_31_1	in	gerakit habe in das dinck	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_76va_31_2	das	habe in das dinck seines	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_76va_32_2	kein	zu begeen kein vntrewe Und	ambiguous	lemma_2007|lemma_3271|lemma_3273	lemma_3273	high	claude
WZB_76va_32_3	vntrewe	begeen kein vntrewe Und also	unmatched				
WZB_76va_33_3	an	also wol an dem ochsen	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_76va_33_4	dem	wol an dem ochsen als	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_76va_34_1	an	ochsen als an dem esil	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_76va_34_2	dem	als an dem esil vnd	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_76va_34_5	an	esil vnd an dem schaf	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_76va_34_6	dem	vnd an dem schaf vnd	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_76va_35_0	schaf	an dem schaf vnd an	ambiguous	lemma_5143|lemma_5153	lemma_5143	high	claude
WZB_76va_35_3	an	schaf vnd an dem gewande	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_76va_35_4	dem	vnd an dem gewande vnd	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_76va_35_5	gewande	an dem gewande vnd was	ambiguous	lemma_2331|lemma_7479	lemma_2331	high	claude
WZB_76va_36_1	was	gewande vnd was do schaden	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_76va_36_2	do	vnd was do schaden zu	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_76va_36_3	schaden	was do schaden zu mag	ambiguous	lemma_5148|lemma_5149	lemma_5148	high	claude
WZB_76va_36_5	mag	schaden zu mag gefuren vnd	ambiguous	lemma_3905|lemma_4240	lemma_4240	high	claude
WZB_76va_37_0	gefuren	zu mag gefuren vnd ir	unmatched		lemma_7283	high	claude
WZB_76va_37_3	ir	gefuren vnd ir beider sache	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_76vb_1_0	DUS	beider sache DUS sol zu	ambiguous	lemma_21148|lemma_8073	lemma_2	high	claude
WZB_76vb_3_1	das	Und ist das vrteiln so	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_76vb_3_2	vrteiln	ist das vrteiln so sol	unmatched				
WZB_76vb_3_6	her	so sol her czwiualdig gelden	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_76vb_3_7	czwiualdig	sol her czwiualdig gelden seinem	unmatched		lemma_7952	high	claude
WZB_76vb_5_2	das	nesten Ist das ymant bevilht	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_76vb_5_4	bevilht	das ymant bevilht seinem nehsten	unmatched				
WZB_76vb_7_0	schaf	ochsen oder schaf oder allerlei	ambiguous	lemma_5143|lemma_5153	lemma_5143	high	claude
WZB_76vb_7_4	in	allerlei vich in sein hute	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_76vb_7_5	sein	vich in sein hute vnd	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432	lemma_1517	medium	claude
WZB_76vb_8_0	hute	in sein hute vnd stirbet	ambiguous	lemma_2863|lemma_2939|lemma_2942|lemma_2947|lemma_2963	lemma_2963	high	claude
WZB_76vb_8_4	das	vnd stirbet das oder wirt	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_76vb_8_6	wirt	das oder wirt crank oder	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_76vb_9_0	crank	oder wirt crank oder sich	unmatched				
