xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_70ra_10_13	regen	euch brot regen von himel	ambiguous	lemma_41348|lemma_4834|lemma_4835	lemma_4835	high	claude
WZB_70ra_11_6	das	Gee ous das volk vnd	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_70ra_12_1	cloub	volk vnd cloub alle tage	unmatched				
WZB_70ra_12_5	das	alle tage das sie genvk	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_70ra_12_6	sie	tage das sie genvk haben	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_70ra_12_7	genvk	das sie genvk haben so	unmatched				
WZB_70ra_13_0	haben	sie genvk haben so das	ambiguous	lemma_2593|lemma_2598|lemma_2688	lemma_2598	high	claude
WZB_70ra_13_3	das	haben so das ich sie	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_70ra_13_5	sie	das ich sie vor suche	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_70ra_13_7	suche	sie vor suche ob sie	ambiguous	lemma_11369|lemma_5903	lemma_5903	high	claude
WZB_70ra_14_2	ob	vor suche ob sie wandern	ambiguous	lemma_4457|lemma_67820|lemma_9329	lemma_9329	high	claude
WZB_70ra_14_3	sie	suche ob sie wandern in	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_70ra_14_4	wandern	ob sie wandern in meiner	ambiguous	lemma_15174|lemma_9839	lemma_15174	high	claude
WZB_70ra_14_5	in	sie wandern in meiner e	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_70ra_15_1	e	in meiner e oder nicht	ambiguous	lemma_10937|lemma_1281|lemma_3004	lemma_1281	high	claude
WZB_70ra_15_7	Aber	oder nicht Aber an dem	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_70ra_15_8	an	nicht Aber an dem sechsten	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_70ra_15_9	dem	Aber an dem sechsten tage	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_70ra_16_2	sie	tage sullen sie sich bereiten	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_70ra_16_3	sich	sullen sie sich bereiten das	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455	lemma_5445	high	claude
WZB_70ra_17_2	das	sich bereiten das sie ein	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_70ra_17_3	sie	bereiten das sie ein tragen	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_70ra_17_4	ein	das sie ein tragen vnd	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_70ra_18_0	sein	vnd sol sein czwir also	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432	lemma_5432	high	claude
WZB_70ra_18_3	vil	czwir also vil als sie	ambiguous	lemma_6741|lemma_7053|lemma_7075	lemma_7075	high	claude
WZB_70ra_18_7	sie	vil als sie vor haben	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_70ra_19_0	haben	sie vor haben gecloubt alle	ambiguous	lemma_2593|lemma_2598|lemma_2688	lemma_2598	high	claude
WZB_70ra_19_1	gecloubt	vor haben gecloubt alle tage	unmatched				
WZB_70rb_0_0	DUS	tage vnd DUS vnd sprachen	ambiguous	lemma_21148|lemma_8073	lemma_2	high	claude
WZB_70rb_3_0	Des	zu allen Des abendes werdet	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
