xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_137va_34_2	der	gabe in der weihunge des	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_137va_34_3	weihunge	in der weihunge des alters	unmatched		lemma_44080	high	claude
WZB_137va_34_4	des	der weihunge des alters An	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_137va_34_5	alters	weihunge des alters An dem	ambiguous	lemma_155|lemma_160	lemma_156	high	claude
WZB_137va_35_2	An	des alters An dem ersten	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_137va_35_3	dem	alters An dem ersten tage	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_137va_35_4	ersten	An dem ersten tage op	ambiguous	lemma_1288|lemma_1655	lemma_1288	high	claude
WZB_137va_35_6	op	ersten tage op ERI ferte	ambiguous	lemma_6330|lemma_9329			
WZB_137vb_1_0	ERI	tage op ERI ferte sein	unmatched		lemma_2	high	claude
WZB_137vb_2_1	sein	ERI ferte sein opfer der	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432	lemma_1517	medium	claude
WZB_137vb_2_2	opfer	ferte sein opfer der svn	ambiguous	lemma_4488|lemma_4489	lemma_4488	high	claude
WZB_137vb_2_4	der	sein opfer der svn von	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_137vb_3_2	dem	svn von dem geslechte Und	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_137vb_4_3	es	geslechte Und es waren dorinne	ambiguous	lemma_1762|lemma_38737	lemma_1762	high	claude
WZB_137vb_4_4	waren	Und es waren dorinne ein	ambiguous	lemma_7338|lemma_7505	lemma_7505	high	claude
WZB_137vb_5_0	ein	waren dorinne ein silberein genem	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_137vb_5_1	silberein	dorinne ein silberein genem vas	unmatched		lemma_75669	high	claude
WZB_137vb_6_3	scot	vnd hundert scot ein silberein	unmatched				
WZB_137vb_7_0	ein	hundert scot ein silberein trinkvas	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_137vb_7_1	silberein	scot ein silberein trinkvas behaldende	unmatched		lemma_75669	high	claude
WZB_137vb_7_3	behaldende	silberein trinkvas behaldende sibenczig scot	unmatched		lemma_453	high	claude
