xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_205vb_35_1	alden	ł den alden noch erparmet	ambiguous	lemma_155|lemma_21980|lemma_68768|lemma_7961|lemma_7962	lemma_155	high	claude
WZB_205vb_35_4	noch	den alden noch erparmet ł	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_205vb_35_6	ł	noch erparmet ł sich der	unmatched				
WZB_205vb_36_0	sich	erparmet ł sich der iungen	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455	lemma_5445	high	claude
WZB_205vb_36_1	der	ł sich der iungen vnd	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_205vb_36_2	iungen	sich der iungen vnd das	ambiguous	lemma_3157|lemma_3162	lemma_3157	high	claude
WZB_205vb_36_4	das	iungen vnd das wirt vressen	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_205vb_36_5	wirt	vnd das wirt vressen die	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_205vb_37_0	vressen	das wirt vressen die frucht	unmatched		lemma_6849	high	claude
WZB_205vb_37_1	die	wirt vressen die frucht deines	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_206ra_1_0	DEUTRO	deines vihes DEUTRO vnd die	unmatched		lemma_2	high	claude
WZB_206ra_2_1	die	DEUTRO vnd die fruchte deiner	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_206ra_2_4	erden	fruchte deiner erden vncz bis	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_206ra_3_1	bis	erden vncz bis du vortirbest	ambiguous	lemma_10651|lemma_5432|lemma_9197	lemma_10651	high	claude
WZB_206ra_3_2	du	vncz bis du vortirbest Und	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_206ra_3_3	vortirbest	bis du vortirbest Und wirt	unmatched				
