xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_111rb_8_3	aber	ousseczikeit Ist aber das sie	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_111rb_8_5	das	Ist aber das sie bleibt	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_111rb_8_6	sie	aber das sie bleibt steen	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_111rb_9_1	an	bleibt steen an irr stat	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_111rb_9_3	stat	an irr stat so ist	ambiguous	lemma_5710|lemma_5732	lemma_5732	high	claude
WZB_111rb_9_7	es	so ist es eine schrvnde	ambiguous	lemma_1762|lemma_38737	lemma_1762	high	claude
WZB_111rb_9_8	eine	ist es eine schrvnde des	ambiguous	lemma_119|lemma_1331|lemma_1337	lemma_1331	high	claude
WZB_111rb_10_0	schrvnde	es eine schrvnde des swerens	unmatched				
WZB_111rb_10_1	des	eine schrvnde des swerens vnd	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_111rb_10_2	swerens	schrvnde des swerens vnd der	unmatched				
WZB_111rb_10_4	der	swerens vnd der mensche wirt	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_111rb_11_1	wirt	der mensche wirt reine Das	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_111rb_11_2	reine	mensche wirt reine Das vleisch	ambiguous	lemma_21088|lemma_25323|lemma_4848|lemma_4881	lemma_4848	high	claude
WZB_111rb_11_5	Das	wirt reine Das vleisch vnd	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_111rb_12_1	die	vleisch vnd die hout die	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_111rb_12_2	hout	vnd die hout die das	unmatched		lemma_2939	high	claude
WZB_111rb_12_5	die	die hout die das fewer	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_111rb_12_6	das	hout die das fewer hat	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_111rb_13_1	vorbrant	fewer hat vorbrant vnd ist	unmatched		lemma_6824	high	claude
WZB_111rb_14_2	ein	vnd gewinnet ein weise oder	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_111rb_14_3	weise	gewinnet ein weise oder ein	ambiguous	lemma_7462|lemma_7537|lemma_7538|lemma_7549			
WZB_111rb_15_0	ein	weise oder ein rote schrvnden	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_111rb_15_1	rote	oder ein rote schrvnden Und	ambiguous	lemma_4786|lemma_4954|lemma_4978	lemma_4954	high	claude
WZB_111rb_15_2	schrvnden	ein rote schrvnden Und der	unmatched				
WZB_111rb_15_5	der	schrvnden Und der priester sol	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_111rb_16_2	die	priester sol die merken vnd	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_111rb_17_4	das	secht ist das sie vorkart	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_111rb_17_5	sie	ist das sie vorkart ist	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_111rb_17_6	vorkart	das sie vorkart ist in	unmatched		lemma_6870	high	claude
WZB_111rb_17_8	in	vorkart ist in ein weise	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_111rb_18_0	ein	ist in ein weise vnd	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_111rb_18_1	weise	in ein weise vnd ir	ambiguous	lemma_7462|lemma_7537|lemma_7538|lemma_7549			
WZB_111rb_18_4	ir	weise vnd ir stat dem	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_111rb_18_5	stat	vnd ir stat dem andern	ambiguous	lemma_5710|lemma_5732	lemma_5732	high	claude
WZB_111rb_18_6	dem	ir stat dem andern vleische	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_111rb_19_6	vorvrteile	ist so vorvrteile her in	unmatched				
WZB_111rb_20_0	her	so vorvrteile her in Wenne	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_111rb_20_1	in	vorvrteile her in Wenne der	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_111rb_20_5	der	in Wenne der slac der	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_111rb_21_0	der	der slac der ousseczikeit in	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_111rb_21_1	ousseczikeit	slac der ousseczikeit in der	unmatched		lemma_36171	high	claude
WZB_111rb_21_2	in	der ousseczikeit in der schrunden	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_111rb_21_3	der	ousseczikeit in der schrunden ist	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_111rb_21_4	schrunden	in der schrunden ist entsprossen	unmatched				
WZB_111rb_22_7	das	Und ist das die varbe	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_111rb_23_0	die	ist das die varbe der	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_111rb_23_2	der	die varbe der hare nicht	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_111rb_23_3	hare	varbe der hare nicht ist	ambiguous	lemma_18113|lemma_2590|lemma_2761|lemma_2762	lemma_2590	high	claude
WZB_111rb_23_6	vorwandilt	nicht ist vorwandilt noch der	unmatched		lemma_7012	high	claude
WZB_111rb_24_2	noch	ist vorwandilt noch der slak	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
