xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_104ra_6_8	ł	geheiligt Ist ł das von	unmatched				
WZB_104ra_7_0	das	Ist ł das von seinem	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_104ra_7_3	blute	von seinem blute das gewant	ambiguous	lemma_775|lemma_776	lemma_775	high	claude
WZB_104ra_7_5	das	seinem blute das gewant wirt	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_104ra_8_0	gewant	blute das gewant wirt besprengt	ambiguous	lemma_2331|lemma_7479	lemma_2331	high	claude
WZB_104ra_8_1	wirt	das gewant wirt besprengt an	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_104ra_8_4	an	wirt besprengt an der stat	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_104ra_9_0	der	besprengt an der stat der	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_104ra_9_1	stat	an der stat der heiligen	ambiguous	lemma_5710|lemma_5732	lemma_5732	high	claude
WZB_104ra_9_2	der	der stat der heiligen sol	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_104ra_9_5	man	heiligen sol man das waschen	ambiguous	lemma_3909|lemma_3957|lemma_3958|lemma_3966	lemma_3958	low	claude
WZB_104ra_10_0	das	sol man das waschen Aber	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_104ra_10_4	Aber	das waschen Aber das tenneine	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_104ra_10_5	das	waschen Aber das tenneine vas	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_104ra_10_6	tenneine	Aber das tenneine vas in	unmatched				
WZB_104ra_11_3	in	tenneine vas in dem sie	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_104ra_11_4	dem	vas in dem sie gekocht	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_104ra_11_5	sie	in dem sie gekocht ist	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_104ra_12_3	man	ist sol man zu brechen	ambiguous	lemma_3909|lemma_3957|lemma_3958|lemma_3966	lemma_3958	low	claude
WZB_104ra_12_9	aber	brechen Ist aber das es	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_104ra_13_1	das	Ist aber das es ein	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
