xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_26vb_18_0	wil	im Dornach wil ich senden	ambiguous	lemma_7473|lemma_7529|lemma_7620	lemma_7473	high	claude
WZB_26vb_18_2	senden	wil ich senden vnd wil	ambiguous	lemma_5396|lemma_69474	lemma_5396	high	claude
WZB_26vb_18_5	wil	senden vnd wil dich her	ambiguous	lemma_7473|lemma_7529|lemma_7620	lemma_7473	high	claude
WZB_26vb_19_0	her	wil dich her wider furen	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_26vb_19_1	wider	dich her wider furen Worumb	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_26vb_19_2	furen	her wider furen Worumb werde	ambiguous	lemma_6761|lemma_7283	lemma_7283	high	claude
WZB_26vb_19_6	werde	furen Worumb werde ich beraubet	ambiguous	lemma_7489|lemma_7500|lemma_7644	lemma_7489	medium	claude
WZB_26vb_21_1	an	meiner svne an einem tage	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_26vb_21_7	sprach	tage Und sprach zu Mich	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_26vb_21_12	vordreuset	zu Mich vordreuset meines lebens	unmatched				
WZB_26vb_22_0	meines	Mich vordreuset meines lebens vmb	ambiguous	lemma_3001|lemma_4048|lemma_4051	lemma_3001	high	claude
WZB_26vb_22_7	das	vmb Ist das eyn housvrowe	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_26vb_22_8	eyn	Ist das eyn housvrowe nymt	ambiguous	lemma_1331|lemma_2975|lemma_3028	lemma_1331	high	claude
WZB_26vb_23_0	housvrowe	das eyn housvrowe nymt von	unmatched		lemma_2938	high	claude
WZB_26vb_23_1	nymt	eyn housvrowe nymt von dem	unmatched				
WZB_26vb_23_3	dem	nymt von dem geslechte diser	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_26vb_24_1	erden	geslechte diser erden so wil	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_26vb_24_5	wil	erden so wil ich nicht	ambiguous	lemma_7473|lemma_7529|lemma_7620	lemma_7473	high	claude
WZB_26vb_25_0	leben	ich nicht leben vnd dorumbe	ambiguous	lemma_3659|lemma_3726	lemma_3659	high	claude
WZB_26vb_26_1	dorumbe	leben vnd dorumbe rufte seinem	unmatched		lemma_30703	high	claude
WZB_26vb_28_1	im	vnd gesegente im vnd gebot	ambiguous	lemma_10734|lemma_1517|lemma_1762	lemma_1517	medium	claude
