xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_18ra_20_4	das	hastu gesehn das du dicz	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_18ra_20_5	du	gesehn das du dicz -	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_18ra_20_7	-	du dicz - hast getan	unmatched				
WZB_18ra_21_0	hast	dicz - hast getan ̃	ambiguous	lemma_2598|lemma_2681	lemma_2598	high	claude
WZB_18ra_21_4	̃	hast getan ̃ antworte Ich	unmatched				
WZB_18ra_23_2	Es	selber sprechende Es ist leicht	ambiguous	lemma_1762|lemma_38737	lemma_1762	high	claude
WZB_18ra_24_0	vorchte	nicht gotis vorchte in diser	ambiguous	lemma_7201|lemma_7298	lemma_7298	medium	claude
WZB_18ra_24_1	in	gotis vorchte in diser stat	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_18ra_24_3	stat	in diser stat vnd werden	ambiguous	lemma_5710|lemma_5732	lemma_5732	high	claude
WZB_18ra_24_6	werden	stat vnd werden mich vorterben	ambiguous	lemma_62628|lemma_7489|lemma_7500	lemma_7489	high	claude
WZB_18ra_25_3	mein	vorterben vmb mein housvrowe Und	ambiguous	lemma_3001|lemma_4048|lemma_4051	lemma_3001	high	claude
WZB_18ra_25_4	housvrowe	vmb mein housvrowe Und werlich	unmatched		lemma_2938	high	claude
WZB_18ra_26_3	werlich	housvrowe Und werlich aber sie	ambiguous	lemma_7356|lemma_7493			
WZB_18ra_26_4	aber	Und werlich aber sie ist	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_18ra_26_6	sie	werlich aber sie ist mein	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_18ra_27_0	mein	sie ist mein swester meines	ambiguous	lemma_3001|lemma_4048|lemma_4051	lemma_3001	high	claude
WZB_18ra_27_4	meines	mein swester meines vaters tochter	ambiguous	lemma_3001|lemma_4048|lemma_4051	lemma_3001	high	claude
WZB_18ra_29_2	hab	Und ich hab sie genomen	ambiguous	lemma_2593|lemma_2598	lemma_2598	high	claude
WZB_18ra_29_3	sie	ich hab sie genomen czu	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_18ra_30_1	housvrowen	czu einer housvrowen Do aber	unmatched		lemma_2938	high	claude
WZB_18ra_30_4	Do	einer housvrowen Do aber mich	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_18ra_30_5	aber	housvrowen Do aber mich ous	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_18ra_31_1	furte	mich ous furte got von	ambiguous	lemma_7283|lemma_7324	lemma_7283	high	claude
WZB_18ra_31_4	dem	got von dem hous meines	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_18ra_31_6	meines	dem hous meines vaters Do	ambiguous	lemma_3001|lemma_4048|lemma_4051	lemma_3001	high	claude
WZB_18ra_32_3	Do	meines vaters Do sprach ich	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
