xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_97vb_14_5	des	Die vmhenge des ł grosen	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_97vb_14_6	ł	vmhenge des ł grosen geczeldis	unmatched				
WZB_97vb_15_1	geczeldis	ł grosen geczeldis vnd die	unmatched		lemma_2361	high	claude
WZB_97vb_15_4	die	geczeldis vnd die seulen mit	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_97vb_15_5	seulen	vnd die seulen mit iren	unmatched		lemma_5855	high	claude
WZB_97vb_16_1	iren	seulen mit iren grunden den	ambiguous	lemma_3066|lemma_3067|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_97vb_16_2	grunden	mit iren grunden den vorhank	ambiguous	lemma_12395|lemma_2544	lemma_2544	high	claude
WZB_97vb_16_5	vorhank	grunden den vorhank in dem	unmatched		lemma_30875	high	claude
WZB_97vb_17_0	in	den vorhank in dem eingange	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_97vb_17_1	dem	vorhank in dem eingange des	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_97vb_17_2	eingange	in dem eingange des grosen	unmatched		lemma_3034	high	claude
WZB_97vb_17_3	des	dem eingange des grosen geczeldis	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_97vb_18_0	geczeldis	des grosen geczeldis vnd seine	unmatched		lemma_2361	high	claude
WZB_97vb_18_2	seine	geczeldis vnd seine seile mit	ambiguous	lemma_1517|lemma_19022|lemma_5377	lemma_5377	high	claude
WZB_97vb_18_3	seile	vnd seine seile mit den	ambiguous	lemma_5349|lemma_5376	lemma_5376	high	claude
WZB_97vb_19_2	grebiln	mit den grebiln Nichtesnicht was	unmatched				
WZB_97vb_20_0	was	grebiln Nichtesnicht was ab gegangen	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_97vb_21_0	vassen	von den vassen die in	unmatched		lemma_6774	high	claude
WZB_97vb_21_3	die	den vassen die in das	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_97vb_21_4	in	vassen die in das dienst	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_97vb_21_5	das	die in das dienst des	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
