xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_121va_6_7	der	Ein yclicher der do gebrechen	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_121va_6_8	do	yclicher der do gebrechen habe	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_121va_7_1	habe	do gebrechen habe von dem	ambiguous	lemma_2593|lemma_2598	lemma_2598	high	claude
WZB_121va_7_3	dem	habe von dem samen des	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_121va_7_4	samen	von dem samen des priesters	ambiguous	lemma_5039|lemma_5089|lemma_5090	lemma_5039	high	claude
WZB_121va_8_0	des	dem samen des priesters der	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_121va_9_0	der	des priesters der sol nicht	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_121va_10_0	opfertir	zu opfern opfertir vnserm herren	unmatched		lemma_6080	high	claude
WZB_121va_10_2	herren	opfertir vnserm herren noch die	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_121va_11_0	noch	vnserm herren noch die brot	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_121va_11_1	die	herren noch die brot seinem	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_121va_12_2	her	Doch sol her essen die	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_121va_12_3	essen	sol her essen die brot	ambiguous	lemma_1726|lemma_1764	lemma_1764	high	claude
WZB_121va_12_4	die	her essen die brot die	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_121va_13_0	die	die brot die man opfert	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_121va_13_1	man	brot die man opfert in	ambiguous	lemma_3909|lemma_3957|lemma_3958|lemma_3966	lemma_3958	low	claude
WZB_121va_13_3	in	man opfert in der heilicheit	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_121va_13_4	der	opfert in der heilicheit also	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_121va_14_4	das	nvr alleine das er vnder	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_121va_14_5	er	alleine das er vnder den	ambiguous	lemma_1281|lemma_1282|lemma_1517|lemma_25157|lemma_5454|lemma_56116|lemma_56117	lemma_1517	high	claude
WZB_121va_15_2	vorhank	vnder den vorhank nicht eyn	unmatched		lemma_30875	high	claude
WZB_121va_15_4	eyn	vorhank nicht eyn gee noch	ambiguous	lemma_1331|lemma_2975|lemma_3028	lemma_1331	high	claude
WZB_121va_16_2	noch	eyn gee noch trete zu	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_121va_16_5	dem	trete zu dem alter wenne	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_121va_16_6	alter	zu dem alter wenne her	ambiguous	lemma_155|lemma_156	lemma_156	high	claude
WZB_121va_17_1	her	alter wenne her hat ein	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_121va_17_3	ein	her hat ein mail vnd	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_121va_18_2	her	nicht sol her meiligen mein	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_121va_18_4	mein	her meiligen mein heiligtum Ich	ambiguous	lemma_3001|lemma_4048|lemma_4051	lemma_3001	high	claude
WZB_121va_19_0	heiligtum	meiligen mein heiligtum Ich herre	unmatched		lemma_2710	high	claude
WZB_121va_19_4	herre	heiligtum Ich herre der sie	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_121va_19_6	der	Ich herre der sie heiliget	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_121va_19_7	sie	herre der sie heiliget Nu	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_121va_22_1	svnen	czu seinen svnen vnd zu	unmatched		lemma_5883	high	claude
WZB_121va_22_6	das	zu alles das im was	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_121va_22_7	im	alles das im was gepoten	ambiguous	lemma_10734|lemma_1517|lemma_1762	lemma_1517	medium	claude
WZB_121va_22_8	was	das im was gepoten XXII	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_121va_23_0	gepoten	im was gepoten XXII Und	ambiguous	lemma_1971|lemma_1978	lemma_1971	high	claude
WZB_121va_24_2	herre	Und vnser herre redte zu	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_121va_26_0	Rede	zu sprechende Rede zu vnd	ambiguous	lemma_4826|lemma_4830	lemma_4826	high	claude
WZB_121va_27_0	svnen	zu seynen svnen das sie	unmatched		lemma_5883	high	claude
WZB_121va_27_3	das	seynen svnen das sie sich	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_121va_27_4	sie	svnen das sie sich huten	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_121va_27_5	sich	das sie sich huten von	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455	lemma_5445	high	claude
WZB_121va_27_6	huten	sie sich huten von den	ambiguous	lemma_2939|lemma_2942	lemma_2942	high	claude
WZB_121va_28_4	die	von den die do geheiliget	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_121va_28_5	do	den die do geheiliget sint	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_121va_29_0	sint	do geheiliget sint vnd nicht	ambiguous	lemma_5432|lemma_5434|lemma_5496	lemma_5432	high	claude
WZB_121va_30_4	namen	meiligen den namen der geheiligten	ambiguous	lemma_4306|lemma_4308|lemma_4330	lemma_4306	high	claude
WZB_121va_31_1	der	den namen der geheiligten mir	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
