xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_128va_21_3	erden	in der erden irr veinde	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_128va_22_5	die	Und durch die svnde irr	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_128va_23_2	werden	irr vetir werden sie gepflagt	ambiguous	lemma_62628|lemma_7489|lemma_7500	lemma_7489	high	claude
WZB_128va_23_3	sie	vetir werden sie gepflagt vncz	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_128va_23_4	gepflagt	werden sie gepflagt vncz bis	unmatched				
WZB_128va_24_1	bis	gepflagt vncz bis sie bekennen	ambiguous	lemma_10651|lemma_5432|lemma_9197	lemma_10651	high	claude
WZB_128va_24_2	sie	vncz bis sie bekennen irr	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_128va_25_2	posen	vnd irr posen dinge mit	ambiguous	lemma_33398|lemma_788	lemma_788	high	claude
WZB_128va_25_3	dinge	irr posen dinge mit den	ambiguous	lemma_1164|lemma_1165	lemma_1164	high	claude
WZB_128va_26_1	sie	mit den sie haben gesvndigt	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_128va_26_2	haben	den sie haben gesvndigt in	ambiguous	lemma_2593|lemma_2598|lemma_2688	lemma_2598	high	claude
WZB_128va_26_3	gesvndigt	sie haben gesvndigt in mich	unmatched				
WZB_128va_26_4	in	haben gesvndigt in mich vnd	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_128va_28_0	widerwerticlichen	habn gewandert widerwerticlichen mir Vnd	unmatched				
WZB_128va_29_0	wandern	mir Vnd wandern dorvmme wil	ambiguous	lemma_15174|lemma_9839	lemma_15174	high	claude
WZB_128va_29_2	wil	wandern dorvmme wil ich ouch	ambiguous	lemma_7473|lemma_7529|lemma_7620	lemma_7473	high	claude
WZB_128va_30_1	wider	ich ouch wider sie vnd	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_128va_30_2	sie	ouch wider sie vnd ein	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_128va_30_5	ein	sie vnd ein furen wil	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_128va_30_6	furen	vnd ein furen wil ich	ambiguous	lemma_6761|lemma_7283	lemma_7283	high	claude
WZB_128va_31_0	wil	ein furen wil ich sie	ambiguous	lemma_7473|lemma_7529|lemma_7620	lemma_7473	high	claude
WZB_128va_31_2	sie	wil ich sie in der	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_128va_31_3	in	ich sie in der veinde	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_128va_31_4	der	sie in der veinde erde	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_128va_31_6	erde	der veinde erde vncz bis	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_128va_32_1	bis	erde vncz bis sich erschamen	ambiguous	lemma_10651|lemma_5432|lemma_9197	lemma_10651	high	claude
WZB_128va_32_2	sich	vncz bis sich erschamen w	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455	lemma_5445	high	claude
WZB_128va_33_0	wirt	erschamen w wirt ir vnbesnitens	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_128va_33_1	ir	w wirt ir vnbesnitens hercze	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_128va_33_2	vnbesnitens	wirt ir vnbesnitens hercze Und	unmatched				
WZB_128va_34_2	werden	Und denne werden si biten	ambiguous	lemma_62628|lemma_7489|lemma_7500	lemma_7489	high	claude
WZB_128va_34_3	si	denne werden si biten vmb	ambiguous	lemma_48479|lemma_5366|lemma_5432|lemma_5445|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_128va_34_4	biten	werden si biten vmb ire	ambiguous	lemma_687|lemma_722	lemma_722	high	claude
WZB_128va_35_1	ire	biten vmb ire missetat Und	ambiguous	lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_128va_36_0	wil	Und gedenken wil ich meines	ambiguous	lemma_7473|lemma_7529|lemma_7620	lemma_7473	high	claude
WZB_128va_36_2	meines	wil ich meines gelubdes das	ambiguous	lemma_3001|lemma_4048|lemma_4051	lemma_3001	high	claude
WZB_128va_37_2	das	meines gelubdes das ich hab	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_128va_37_4	hab	das ich hab gelobt mit	ambiguous	lemma_2593|lemma_2598	lemma_2598	high	claude
WZB_128vb_2_1	der	vnd Und der erden wil	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_128vb_2_2	erden	Und der erden wil ich	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_128vb_2_3	wil	der erden wil ich gedenkken	ambiguous	lemma_7473|lemma_7529|lemma_7620	lemma_7473	high	claude
WZB_128vb_2_5	gedenkken	wil ich gedenkken wenne die	unmatched				
WZB_128vb_3_2	die	gedenkken wenne die vorlasen wirt	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_128vb_3_3	vorlasen	wenne die vorlasen wirt von	unmatched		lemma_6881	high	claude
WZB_128vb_3_4	wirt	die vorlasen wirt von in	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_128vb_4_1	in	wirt von in behagen wirt	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_128vb_4_5	wirt	in behagen wirt sie ir	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_128vb_4_6	sie	behagen wirt sie ir in	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_128vb_4_7	ir	wirt sie ir in iren	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
