xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_158vb_5_3	gericht	ich ouf gericht vnd hab	ambiguous	lemma_2164|lemma_4913	lemma_4913	high	claude
WZB_158vb_5_5	hab	gericht vnd hab gelegt dor	ambiguous	lemma_2593|lemma_2598	lemma_2598	high	claude
WZB_158vb_6_1	dor	hab gelegt dor ouf ein	ambiguous	lemma_1055|lemma_8055	lemma_1055	high	claude
WZB_158vb_6_3	ein	dor ouf ein kalp vnd	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_158vb_7_0	einen	kalp vnd einen wider Aber	ambiguous	lemma_1331|lemma_31353	lemma_1331	high	claude
WZB_158vb_7_1	wider	vnd einen wider Aber der	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_158vb_7_4	Aber	einen wider Aber der herre	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_158vb_7_5	der	wider Aber der herre saczte	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_158vb_7_6	herre	Aber der herre saczte die	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_158vb_8_1	die	herre saczte die wort in	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_158vb_8_3	in	die wort in seinen mvnt	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_158vb_9_1	sprach	mvnt vnd sprach Kere wider	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_158vb_9_5	wider	sprach Kere wider czu vnd	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_158vb_10_2	das	vnd sprich das Nu quame	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_158vb_11_1	her	Nu quame her wider vnd	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_158vb_11_2	wider	quame her wider vnd vant	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_158vb_12_3	ganczenczunten	bei seinem ganczenczunten opfer vnd	unmatched		lemma_1511	high	claude
WZB_158vb_13_0	opfer	seinem ganczenczunten opfer vnd fursten	ambiguous	lemma_4488|lemma_4489	lemma_4488	high	claude
WZB_158vb_15_0	her	ouf hub her sein beispel	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_158vb_15_1	sein	hub her sein beispel vnd	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432	lemma_1517	medium	claude
WZB_158vb_15_4	sprach	beispel vnd sprach Uon hat	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_158vb_16_3	gefurt	hat mich gefurt kvnig von	ambiguous	lemma_2316|lemma_7283	lemma_7283	high	claude
WZB_158vb_18_2	orientischen	von den orientischen pergen Kvm	unmatched				
WZB_158vb_19_3	sprach	Kvm so sprach her vnd	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_158vb_19_4	her	so sprach her vnd vluche	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_158vb_20_2	her	vluche kvm her vnd vorbanne	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_158vb_20_4	vorbanne	her vnd vorbanne NUM Wie	unmatched				
WZB_159ra_2_2	Wie	vorbanne NUM Wie vorvluch ich	ambiguous	lemma_11087|lemma_7608	lemma_7608	high	claude
WZB_159ra_2_3	vorvluch	NUM Wie vorvluch ich dem	unmatched				
WZB_159ra_2_6	dem	vorvluch ich dem got nicht	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_159ra_3_2	vorvluchet	got nicht vorvluchet Mit was	unmatched				
WZB_159ra_4_0	was	vorvluchet Mit was vornunft vorbanne	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_159ra_4_1	vornunft	Mit was vornunft vorbanne ich	unmatched				
WZB_159ra_4_2	vorbanne	was vornunft vorbanne ich den	unmatched				
WZB_159ra_5_1	der	ich den der herre nicht	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_159ra_5_2	herre	den der herre nicht vorbannet	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_159ra_5_4	vorbannet	herre nicht vorbannet Uon den	unmatched				
WZB_159ra_6_2	hŏchsten	Uon den hŏchsten werde ich	unmatched		lemma_2866	high	claude
WZB_159ra_6_3	werde	den hŏchsten werde ich in	ambiguous	lemma_7489|lemma_7500|lemma_7644	lemma_7489	medium	claude
WZB_159ra_7_0	in	werde ich in sehen vnd	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_159ra_7_5	hubeln	vnd von hubeln werde ich	unmatched				
WZB_159ra_7_6	werde	von hubeln werde ich in	ambiguous	lemma_7489|lemma_7500|lemma_7644	lemma_7489	medium	claude
WZB_159ra_8_1	in	werde ich in spehen Das	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_159ra_8_5	Das	in spehen Das volke alleine	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_159ra_9_1	wirt	volke alleine wirt wonen vnd	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_159ra_10_1	heiden	vnder den heiden wirt es	ambiguous	lemma_2699|lemma_2700	lemma_2700	high	claude
WZB_159ra_10_2	wirt	den heiden wirt es nicht	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_159ra_10_3	es	heiden wirt es nicht geachtet	ambiguous	lemma_1762|lemma_38737	lemma_1762	high	claude
WZB_159ra_10_5	geachtet	es nicht geachtet Wer mŏcht	unmatched		lemma_99	high	claude
WZB_159ra_11_2	Wer	nicht geachtet Wer mŏcht geczelen	ambiguous	lemma_5918|lemma_5961|lemma_7482|lemma_7496|lemma_7505|lemma_7643	lemma_7482	high	claude
