xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_142va_34_2	der	herren in der hant die	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_142va_34_3	hant	in der hant die kinder	ambiguous	lemma_2598|lemma_2640	lemma_2640	high	claude
WZB_142va_34_5	die	der hant die kinder durch	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_142va_35_2	ire	kinder durch ire scharen ERI	ambiguous	lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_142va_35_3	scharen	durch ire scharen ERI der	ambiguous	lemma_5180|lemma_5184	lemma_5180	high	claude
WZB_142vb_1_0	ERI	ire scharen ERI der furste	unmatched		lemma_2	high	claude
WZB_142vb_2_0	der	scharen ERI der furste was	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_142vb_2_2	was	der furste was der svn	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_142vb_2_4	der	furste was der svn In	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_142vb_3_2	In	der svn In dem geslechte	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_142vb_3_3	dem	svn In dem geslechte der	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_142vb_4_0	der	dem geslechte der kinder was	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_142vb_4_2	was	der kinder was furste der	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_142vb_5_1	der	was furste der svn In	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_142vb_5_5	In	der svn In dem geslechte	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
