xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_52vb_10_4	die	die hofstat die do steet	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_52vb_11_0	do	hofstat die do steet vber	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_52vb_11_1	steet	die do steet vber den	unmatched				
WZB_52vb_11_2	vber	do steet vber den Do	ambiguous	lemma_6359|lemma_6698	lemma_6359	high	claude
WZB_52vb_11_6	Do	vber den Do begiengen sie	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_52vb_12_0	sie	Do begiengen sie das leichczeichen	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_52vb_12_1	das	begiengen sie das leichczeichen mit	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_52vb_12_2	leichczeichen	sie das leichczeichen mit groser	unmatched				
WZB_52vb_13_2	clage	mit groser clage vnd erfulten	ambiguous	lemma_3337|lemma_3341	lemma_3337	high	claude
WZB_52vb_14_0	das	vnd erfulten das sterclich siben	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_52vb_14_6	Do	siben tage Do das ersahen	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_52vb_15_0	das	tage Do das ersahen die	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_52vb_15_4	die	das ersahen die do wonten	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_52vb_15_5	do	ersahen die do wonten in	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_52vb_15_6	wonten	die do wonten in der	ambiguous	lemma_7355|lemma_7695	lemma_7695	high	claude
WZB_52vb_15_7	in	do wonten in der erden	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_52vb_16_0	der	wonten in der erden die	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_52vb_16_1	erden	in der erden die sprachen	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_52vb_16_3	die	der erden die sprachen Der	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_52vb_17_0	Der	die sprachen Der ist ein	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_52vb_17_2	ein	Der ist ein grose clage	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_52vb_17_4	clage	ein grose clage den Und	ambiguous	lemma_3337|lemma_3341	lemma_3337	high	claude
WZB_52vb_17_9	dorumbe	den Und dorumbe nanten sie	unmatched		lemma_30703	high	claude
WZB_52vb_17_11	sie	dorumbe nanten sie der selben	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_52vb_18_0	der	nanten sie der selben stat	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_52vb_18_2	stat	der selben stat namen clage	ambiguous	lemma_5710|lemma_5732	lemma_5732	high	claude
WZB_52vb_18_3	namen	selben stat namen clage der	ambiguous	lemma_4306|lemma_4308|lemma_4330	lemma_4306	high	claude
WZB_52vb_18_4	clage	stat namen clage der Nu	ambiguous	lemma_3337|lemma_3341	lemma_3337	high	claude
WZB_52vb_18_5	der	namen clage der Nu taten	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_52vb_19_4	dorumbe	Nu taten dorumbe ł die	unmatched		lemma_30703	high	claude
WZB_52vb_19_5	ł	taten dorumbe ł die kinder	unmatched				
WZB_52vb_20_0	die	dorumbe ł die kinder als	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_52vb_20_5	her	kinder als her in geboten	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_52vb_20_6	in	als her in geboten hette	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_52vb_21_4	trugen	hette vnd trugen in in	ambiguous	lemma_6171|lemma_6201	lemma_6171	high	claude
WZB_52vb_21_5	in	vnd trugen in in die	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_52vb_21_7	in	trugen in in die erde	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_52vb_22_0	die	in in die erde vnd	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_52vb_22_1	erde	in die erde vnd begruben	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_52vb_23_0	in	vnd begruben in in der	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_52vb_23_1	in	begruben in in der czwiualdigen	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_52vb_23_2	der	in in der czwiualdigen gruft	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_52vb_23_3	czwiualdigen	in der czwiualdigen gruft die	unmatched		lemma_7952	high	claude
WZB_52vb_23_6	die	czwiualdigen gruft die do gekouft	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_52vb_24_0	do	gruft die do gekouft hette	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_52vb_25_0	dem	hette mit dem acker zu	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
