xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_4ra_18_5	herre	Und got herre der sprach	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_4ra_18_6	der	got herre der sprach Is	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_4ra_18_7	sprach	herre der sprach Is ist	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_4ra_18_10	Is	der sprach Is ist nicht	ambiguous	lemma_1762|lemma_2979|lemma_5432			
WZB_4ra_19_2	gut	ist nicht gut czu wesen	ambiguous	lemma_2551|lemma_2573	lemma_2573	high	claude
WZB_4ra_19_5	dem	czu wesen dem menschen alleine	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_4ra_19_6	menschen	wesen dem menschen alleine mache	ambiguous	lemma_4082|lemma_44421	lemma_4082	high	claude
WZB_4ra_20_4	im	mache wir im eynen gehulfen	ambiguous	lemma_10734|lemma_1517|lemma_1762	lemma_1517	medium	claude
WZB_4ra_21_2	im	gehulfen gleich im Got herre	ambiguous	lemma_10734|lemma_1517|lemma_1762	lemma_1517	medium	claude
WZB_4ra_21_6	herre	im Got herre dorumbe formte	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_4ra_22_0	dorumbe	Got herre dorumbe formte alle	unmatched		lemma_30703	high	claude
WZB_4ra_22_1	formte	herre dorumbe formte alle tyre	unmatched				
WZB_4ra_22_4	der	alle tyre der erden vnd	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_4ra_22_5	erden	tyre der erden vnd alles	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_4ra_23_2	gevŏgel	vnd alles gevŏgel des himels	unmatched		lemma_2317	high	claude
WZB_4ra_23_3	des	alles gevŏgel des himels vnd	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_4ra_24_1	furte	himels vnd furte sie czu	ambiguous	lemma_7283|lemma_7324	lemma_7283	high	claude
