xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_115ra_28_1	do	wip das do vil tage	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_115ra_28_2	vil	das do vil tage hat	ambiguous	lemma_6741|lemma_7053|lemma_7075	lemma_7075	high	claude
WZB_115ra_29_0	des	den flus des blutis nicht	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_115ra_29_4	in	blutis nicht in des menedis	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_115ra_29_5	des	nicht in des menedis czeit	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_115ra_29_6	menedis	in des menedis czeit oder	unmatched		lemma_3909	high	claude
WZB_115ra_30_3	die	czeit oder die noch der	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_115ra_30_4	noch	oder die noch der czeit	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_115ra_30_5	der	die noch der czeit des	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_115ra_31_1	des	der czeit des menedis der	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_115ra_31_2	menedis	czeit des menedis der blut	unmatched		lemma_3909	high	claude
WZB_115ra_31_5	der	des menedis der blut nicht	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_115ra_31_6	blut	menedis der blut nicht hŏret	ambiguous	lemma_770|lemma_775|lemma_776	lemma_775	high	claude
WZB_115ra_32_1	hŏret	blut nicht hŏret ouf czu	unmatched		lemma_2885	high	claude
WZB_115ra_32_4	vliessen	ouf czu vliessen also lange	unmatched				
WZB_115ra_33_2	sie	also lange sie die seuche	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_115ra_33_3	die	lange sie die seuche hat	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_115ra_33_4	seuche	sie die seuche hat wirt	unmatched		lemma_11369	high	claude
WZB_115ra_34_0	wirt	seuche hat wirt sie vnrein	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_115ra_34_1	sie	hat wirt sie vnrein als	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_115ra_34_5	es	vnrein als es sei in	ambiguous	lemma_1762|lemma_38737	lemma_1762	high	claude
WZB_115ra_34_6	sei	als es sei in der	ambiguous	lemma_5432|lemma_56116	lemma_5432	high	claude
WZB_115ra_34_7	in	es sei in der czeit	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_115ra_35_0	der	sei in der czeit des	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_115ra_35_2	des	der czeit des menedis Ein	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_115ra_35_3	menedis	czeit des menedis Ein yclich	unmatched		lemma_3909	high	claude
WZB_115ra_35_6	Ein	des menedis Ein yclich bette	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_115ra_36_1	bette	Ein yclich bette in dem	ambiguous	lemma_11508|lemma_52148|lemma_615|lemma_621|lemma_634	lemma_634	high	claude
WZB_115ra_36_3	in	yclich bette in dem sie	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_115ra_36_4	dem	bette in dem sie slefet	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_115ra_36_5	sie	in dem sie slefet vnd	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_115ra_37_1	das	slefet vnd das vas in	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_115ra_37_4	in	das vas in dem si	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_115ra_37_5	dem	vas in dem si siczet	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_115ra_37_6	si	in dem si siczet wirt	ambiguous	lemma_48479|lemma_5366|lemma_5432|lemma_5445|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_115rb_1_0	wirt	si siczet wirt gemeiligt Und	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_115rb_1_1	gemeiligt	siczet wirt gemeiligt Und welcher	unmatched		lemma_18886	high	claude
WZB_115rb_2_0	das	Und welcher das an ruret	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_115rb_2_1	an	welcher das an ruret der	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_115rb_2_4	der	an ruret der wasche sein	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_115rb_2_6	sein	der wasche sein gewant Und	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432	lemma_1517	medium	claude
WZB_115rb_3_0	gewant	wasche sein gewant Und her	ambiguous	lemma_2331|lemma_7479	lemma_2331	high	claude
WZB_115rb_3_3	her	gewant Und her wasche sich	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
