xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_3ra_25_2	an	saczste sie an des himels	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_3ra_25_3	des	sie an des himels firmament	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_3ra_26_3	das	firmament so das sie leuchten	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_3ra_26_4	sie	so das sie leuchten auf	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_3ra_27_0	der	leuchten auf der erden vnd	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_3ra_27_1	erden	auf der erden vnd vorwesten	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_3ra_27_4	dem	vnd vorwesten dem tage vnd	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_3ra_28_2	der	tage vnd der nacht vnd	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_3ra_29_0	das	vnd teilten das liecht vnd	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_3ra_29_3	die	liecht vnd die vinster vnd	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_3ra_30_1	sach	vnd got sach das es	ambiguous	lemma_5046|lemma_5062|lemma_5366	lemma_5366	high	claude
WZB_3ra_30_3	das	got sach das es gut	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_3ra_30_4	es	sach das es gut was	ambiguous	lemma_1762|lemma_38737	lemma_1762	high	claude
WZB_3ra_30_5	gut	das es gut was vnd	ambiguous	lemma_2551|lemma_2573	lemma_2573	high	claude
WZB_3ra_30_6	was	es gut was vnd wart	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_3ra_31_0	wart	was vnd wart gemacht abend	ambiguous	lemma_7405|lemma_7406|lemma_7489|lemma_7505	lemma_7489	high	claude
WZB_3ra_31_4	morgen	abend vnd morgen der vierde	ambiguous	lemma_1778|lemma_4201	lemma_4201	high	claude
WZB_3ra_32_0	der	vnd morgen der vierde tag	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_3ra_32_2	tag	der vierde tag Auch sprach	ambiguous	lemma_1061|lemma_5994	lemma_5994	high	claude
WZB_3ra_32_6	sprach	tag Auch sprach got furbrengen	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_3ra_33_2	furbrengen	sprach got furbrengen die wasser	unmatched				
WZB_3ra_33_3	die	got furbrengen die wasser krichende	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_3ra_34_0	krichende	die wasser krichende tyr lebendiges	unmatched				
WZB_3ra_35_3	der	gevogel vf der erden vnder	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_3ra_35_4	erden	vf der erden vnder dem	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_3ra_36_1	dem	erden vnder dem firmament des	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_3ra_36_3	des	dem firmament des himels Und	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_3ra_37_4	schepfte	Und got schepfte grose GENESIS	unmatched		lemma_5212	high	claude
WZB_3rb_2_0	waluische	grose GENESIS waluische vnd alle	unmatched				
WZB_3rb_3_4	die	vnd bewegliche die do furbrachten	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_3rb_3_5	do	bewegliche die do furbrachten die	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_3rb_3_6	furbrachten	die do furbrachten die wasser	unmatched				
WZB_3rb_4_0	die	do furbrachten die wasser in	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_3rb_4_2	in	die wasser in irr gestalt	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_3rb_4_4	gestalt	in irr gestalt Und alles	ambiguous	lemma_2246|lemma_5748	lemma_2246	high	claude
WZB_3rb_5_3	noch	alles gevogel noch seinem geslechte	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_3rb_6_5	sach	Und got sach das es	ambiguous	lemma_5046|lemma_5062|lemma_5366	lemma_5366	high	claude
WZB_3rb_6_7	das	got sach das es gut	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_3rb_6_8	es	sach das es gut was	ambiguous	lemma_1762|lemma_38737	lemma_1762	high	claude
WZB_3rb_7_0	gut	das es gut was vnd	ambiguous	lemma_2551|lemma_2573	lemma_2573	high	claude
WZB_3rb_7_1	was	es gut was vnd gesegent	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_3rb_7_5	in	vnd gesegent in vnd sprach	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_3rb_8_0	sprach	in vnd sprach Wachset vnd	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_3rb_9_2	die	vnd erfullet die wasser des	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_3rb_9_4	des	die wasser des meres vnd	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_3rb_10_1	die	meres vnd die vogel sullen	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_3rb_10_4	sich	vogel sullen sich meren vf	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455	lemma_5445	high	claude
WZB_3rb_10_5	meren	sullen sich meren vf der	ambiguous	lemma_3922|lemma_4034|lemma_4035	lemma_4035	high	claude
WZB_3rb_11_1	der	meren vf der erden Und	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_3rb_11_2	erden	vf der erden Und wart	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
