xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_94rb_12_2	vorwar	Gegen westen vorwar das ist	ambiguous	lemma_7014|lemma_8989	lemma_8989	high	claude
WZB_94rb_12_5	das	westen vorwar das ist an	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_94rb_13_1	an	das ist an dem teile	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_94rb_13_2	dem	ist an dem teile des	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_94rb_13_3	teile	an dem teile des geczeldis	ambiguous	lemma_6041|lemma_6042	lemma_6041	high	claude
WZB_94rb_13_4	des	dem teile des geczeldis das	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_94rb_13_5	geczeldis	teile des geczeldis das do	unmatched		lemma_2361	high	claude
WZB_94rb_14_0	das	des geczeldis das do sicht	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_94rb_14_1	do	geczeldis das do sicht gegen	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_94rb_14_3	gegen	do sicht gegen dem mere	ambiguous	lemma_11822|lemma_2007	lemma_2007	high	claude
WZB_94rb_14_4	dem	sicht gegen dem mere machte	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_94rb_14_5	mere	gegen dem mere machte her	ambiguous	lemma_3922|lemma_4034|lemma_4035|lemma_4086	lemma_4086	high	claude
WZB_94rb_15_0	machte	dem mere machte her sechs	ambiguous	lemma_3917|lemma_3937|lemma_4240	lemma_3917	high	claude
WZB_94rb_15_1	her	mere machte her sechs tafeln	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_94rb_16_1	andre	vnd czwu andre an beiden	ambiguous	lemma_204|lemma_21581	lemma_204	high	claude
WZB_94rb_16_2	an	czwu andre an beiden winkeln	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_94rb_16_4	winkeln	an beiden winkeln des geczeldis	unmatched		lemma_7635	high	claude
WZB_94rb_17_0	des	beiden winkeln des geczeldis hinden	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_94rb_17_1	geczeldis	winkeln des geczeldis hinden die	unmatched		lemma_2361	high	claude
WZB_94rb_17_5	die	geczeldis hinden die czu sammen	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_94rb_18_0	sammen	die czu sammen waren gefuget	ambiguous	lemma_5089|lemma_5090	lemma_5090	high	claude
WZB_94rb_18_1	waren	czu sammen waren gefuget von	ambiguous	lemma_7338|lemma_7505	lemma_7505	high	claude
WZB_94rb_19_2	bis	hinden vncz bis zu oben	ambiguous	lemma_10651|lemma_5432|lemma_9197	lemma_10651	high	claude
WZB_94rb_20_0	in	oben vnd in ein fuge	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_94rb_20_1	ein	vnd in ein fuge wurden	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_94rb_20_2	fuge	in ein fuge wurden sie	ambiguous	lemma_7282|lemma_7316	lemma_7316	high	claude
WZB_94rb_20_4	sie	fuge wurden sie gleich gefurt	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_94rb_21_0	gefurt	sie gleich gefurt Also machte	ambiguous	lemma_2316|lemma_7283	lemma_7283	high	claude
