xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_216vb_25_4	die	legte in die mitte des	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_216vb_26_0	des	die mitte des vlusses des	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_216vb_26_1	vlusses	mitte des vlusses des do	unmatched				
WZB_216vb_26_2	des	des vlusses des do die	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_216vb_26_4	do	vlusses des do die priester	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_216vb_27_0	die	des do die priester heten	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_216vb_28_0	die	heten gestanden die do trugen	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_216vb_28_1	do	gestanden die do trugen die	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_216vb_28_2	trugen	die do trugen die arche	ambiguous	lemma_6171|lemma_6201	lemma_6171	high	claude
WZB_216vb_28_3	die	do trugen die arche des	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_216vb_28_5	des	die arche des frides vnsers	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_216vb_29_1	herren	frides vnsers herren vnd sint	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_216vb_29_3	sint	herren vnd sint aldo bis	ambiguous	lemma_5432|lemma_5434|lemma_5496	lemma_5432	high	claude
WZB_216vb_29_4	aldo	vnd sint aldo bis in	ambiguous	lemma_116|lemma_1180	lemma_116	high	claude
WZB_216vb_30_0	bis	sint aldo bis in disen	ambiguous	lemma_10651|lemma_5432|lemma_9197	lemma_10651	high	claude
WZB_216vb_30_1	in	aldo bis in disen gegenwortigen	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_216vb_30_3	gegenwortigen	in disen gegenwortigen tak Aber	unmatched		lemma_36573	high	claude
