xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_207rb_10_2	das	tragen so das wir czihen	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_207rb_10_5	in	wir czihen in dem fride	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_207rb_10_6	dem	czihen in dem fride deines	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_207rb_11_2	herren	fride deines herren gotis vnd	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_207rb_12_0	in	gotis vnd in dem geswornen	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_207rb_12_1	dem	vnd in dem geswornen eide	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_207rb_12_3	eide	dem geswornen eide den mit	ambiguous	lemma_1355|lemma_50416	lemma_1355	high	claude
WZB_207rb_13_1	dir	den mit dir heute slecht	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_207rb_13_3	slecht	dir heute slecht dein herre	ambiguous	lemma_5525|lemma_5532	lemma_5525	high	claude
WZB_207rb_13_5	herre	slecht dein herre got so	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_207rb_14_4	das	got so das her dich	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_207rb_14_5	her	so das her dich erwekke	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_207rb_14_7	erwekke	her dich erwekke im zu	unmatched				
WZB_207rb_15_0	im	dich erwekke im zu einem	ambiguous	lemma_10734|lemma_1517|lemma_1762	lemma_1517	medium	claude
WZB_207rb_16_0	her	volke vnd her sei dein	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_207rb_16_1	sei	vnd her sei dein got	ambiguous	lemma_5432|lemma_56116	lemma_5432	high	claude
WZB_207rb_16_6	her	got als her dir hat	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_207rb_16_7	dir	als her dir hat zu	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_207rb_18_0	her	vnd als her gesworn hat	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_207rb_18_4	vetern	hat deinen vetern vnd Noch	ambiguous	lemma_6771|lemma_7046	lemma_6771	high	claude
WZB_207rb_20_2	Noch	vetern vnd Noch euch alleine	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_207rb_20_5	ł	euch alleine ł DEUTRO slahe	unmatched				
WZB_207va_1_0	DEUTRO	alleine ł DEUTRO slahe ich	unmatched		lemma_2	high	claude
