xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_183ra_36_2	pŏse	wunder vnd pŏse zu NOMIUS	unmatched				
WZB_183rb_1_0	NOMIUS	pŏse zu NOMIUS gegen vnd	unmatched		lemma_2	high	claude
WZB_183rb_2_0	gegen	zu NOMIUS gegen vnd allem	ambiguous	lemma_11822|lemma_2007	lemma_2007	high	claude
WZB_183rb_3_1	house	allem seinem house in vnser	unmatched		lemma_2933	high	claude
WZB_183rb_3_2	in	seinem house in vnser angesicht	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_183rb_4_1	furte	angesicht Und furte vns von	ambiguous	lemma_7283|lemma_7324	lemma_7283	high	claude
WZB_183rb_5_0	das	danne so das her vns	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_183rb_5_1	her	so das her vns ein	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_183rb_5_3	ein	her vns ein furte vnd	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_183rb_5_4	furte	vns ein furte vnd gebe	ambiguous	lemma_7283|lemma_7324	lemma_7283	high	claude
WZB_183rb_5_6	gebe	furte vnd gebe vns die	ambiguous	lemma_13306|lemma_1961	lemma_1961	high	claude
WZB_183rb_6_1	die	gebe vns die erde vber	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_183rb_6_2	erde	vns die erde vber die	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_183rb_6_4	vber	die erde vber die her	ambiguous	lemma_6359|lemma_6698	lemma_6359	high	claude
WZB_183rb_6_5	die	erde vber die her gesworn	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_183rb_6_6	her	vber die her gesworn hat	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_183rb_7_3	vetern	hat vnsern vetern vnd hat	ambiguous	lemma_6771|lemma_7046	lemma_6771	high	claude
WZB_183rb_8_3	gepoten	hat vns gepoten so das	ambiguous	lemma_1971|lemma_1978	lemma_1971	high	claude
WZB_183rb_8_6	das	gepoten so das wir tvn	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_183rb_10_2	vorchten	gerechticheit Und vorchten vnsern herregot	ambiguous	lemma_7201|lemma_7298	lemma_7298	high	claude
WZB_183rb_11_2	das	vnsern herregot das vns wol	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_183rb_11_5	sei	vns wol sei alle die	ambiguous	lemma_5432|lemma_56116	lemma_5432	high	claude
WZB_183rb_12_0	die	sei alle die tage vnsers	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_183rb_12_6	es	lebens als es heute ist	ambiguous	lemma_1762|lemma_38737	lemma_1762	high	claude
WZB_183rb_13_6	wirt	Und vns wirt her barmherczig	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_183rb_13_7	her	vns wirt her barmherczig ist	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_183rb_14_5	das	barmherczig ist das wir behuten	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_183rb_15_3	seine	behalden alle seine gepot vor	ambiguous	lemma_1517|lemma_19022|lemma_5377	lemma_5377	high	claude
WZB_183rb_16_0	gepot	alle seine gepot vor vnserm	ambiguous	lemma_1971|lemma_1978	lemma_1978	high	claude
WZB_183rb_16_3	herren	vor vnserm herren got als	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_183rb_17_3	her	got als her vns hat	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_183rb_17_6	gepoten	vns hat gepoten enne UII	ambiguous	lemma_1971|lemma_1978	lemma_1971	high	claude
WZB_183rb_18_2	UII	gepoten enne UII CAPITULUM dich	unmatched		lemma_2	high	claude
WZB_183rb_18_3	CAPITULUM	enne UII CAPITULUM dich ein	unmatched		lemma_2	high	claude
WZB_183rb_19_1	ein	CAPITULUM dich ein gefŭret dein	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_183rb_19_2	gefŭret	dich ein gefŭret dein herre	unmatched				
WZB_183rb_20_0	herre	gefŭret dein herre got in	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_183rb_20_2	in	herre got in die erde	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_183rb_20_3	die	got in die erde die	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_183rb_20_4	erde	in die erde die du	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_183rb_20_6	die	die erde die du zu	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_183rb_20_7	du	erde die du zu besiczen	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
